@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Dimension_25 CONTINUOUS
@ATTRIBUTE Dimension_26 CONTINUOUS
@ATTRIBUTE Dimension_27 CONTINUOUS
@ATTRIBUTE Dimension_28 CONTINUOUS
@ATTRIBUTE Dimension_29 CONTINUOUS
@ATTRIBUTE Dimension_30 CONTINUOUS
@ATTRIBUTE Dimension_31 CONTINUOUS
@ATTRIBUTE Dimension_32 CONTINUOUS
@ATTRIBUTE Dimension_33 CONTINUOUS
@ATTRIBUTE Dimension_34 CONTINUOUS
@ATTRIBUTE Dimension_35 CONTINUOUS
@ATTRIBUTE Dimension_36 CONTINUOUS
@ATTRIBUTE Dimension_37 CONTINUOUS
@ATTRIBUTE Dimension_38 CONTINUOUS
@ATTRIBUTE Dimension_39 CONTINUOUS
@ATTRIBUTE Dimension_40 CONTINUOUS
@ATTRIBUTE Dimension_41 CONTINUOUS
@ATTRIBUTE Dimension_42 CONTINUOUS
@ATTRIBUTE Dimension_43 CONTINUOUS
@ATTRIBUTE Dimension_44 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
-0.0372700867475, -0.0044486928146, 0.140730240194, -0.0397193568664, 0.0616369008957, -0.00326704700496, 0.0980098413544, 0.128486089146, -0.0619059036018, 0.0756088971641, 0.0473081175082, -0.0230108853719, -0.0983207533672, 0.0258995313243, 0.191871676106, -0.0185487307402, 0.00836054712405, -0.05436899002, 0.0167994223022, 0.0189278395662, -0.00778166760488, 0.0355596050791, 0.0760744626484, 0.0743631808269, 0.0952224503802, -0.016862992119, -0.0777062584087, 0.13771310834, -0.0561717038761, 0.0491252686038, -0.0311790896709, 0.0560915424442, 0.00571584425937, 0.0221224625772, 0.111776403277, -0.0513418173818, 0.0221654649763, 0.0914939239599, 0.0524455921086, -0.022011376564, 0.0163490920169, 0.0319250501203, 0.00371776137642, 0.0472064622286, -0.0535588073525, happy
-0.0978054770567, -0.0372360317149, 0.104162115397, 0.0402409769482, -0.0151564634325, 0.0728859940614, 0.0542376103659, 0.0387271279776, 0.0924378898967, 0.0566492764607, -0.0571472585237, -0.145135027231, 0.0209714683361, -0.0902790742216, 0.01500709804, 0.0119671118548, -0.0288255490117, -0.0400055891649, -0.00151441090531, 0.0710361021974, -0.0894008158, 0.0132611652186, -0.0125748187831, -0.0189220286873, 0.0203766559724, 0.00448685559073, 0.0225159932312, -0.0887631508334, 0.0412037420834, -0.0168208873566, -0.0162599450458, -0.101370144738, -0.0176632532287, 0.0167804338061, -0.0167795224361, -0.0170749564535, -0.0192235630553, -0.08549934939, 0.136822761905, -0.0534609750534, -0.0705216760348, 0.0512402465183, -0.114549676588, 0.0361784218439, 0.0677791669078, sad
0.096943301337, 0.0570571040981, -0.0011301720374, -0.0195733599075, 0.010852474403, -0.0662459141008, -0.0435929812257, 0.0626592212803, 0.036621270304, 0.0577606894009, -0.131906414183, -0.0708174381289, 0.00788690407058, -0.0130301553248, -0.0899323798456, -0.000683066783533, -0.00260882925966, -0.0454717610963, -0.041636865886, 0.0876489692658, 0.0333869279004, -0.0408375788943, 0.0160356383035, -0.0250683184999, -0.021810303858, -0.0294755387021, -0.0376079869286, -0.0171668199752, -0.0823744957728, 0.00982990183416, 0.0687636060493, 0.023543219392, 0.082345578515, 0.0298975185742, -0.0204233017311, -0.0457724784312, -0.0164515452445, -0.0682963843825, -0.0509961233561, -0.0140104486504, -0.0270760103539, -0.00724856766116, 0.0830900774983, -0.0379313438149, 0.0898011890799, neutral
0.01014187006, -0.0293091662586, 0.00705560081651, -0.181700026288, -0.027374469037, -0.0496064632971, -0.0385120500968, -0.00994175104657, 0.109622209434, -0.117515217799, -0.0433447649248, -0.027637410051, 0.0302034181313, 0.0418583506395, -0.0684733101112, -0.0427270667407, 0.00681035660098, -0.0206112764715, 0.135549884772, 0.0184988248857, -0.0266529272169, -0.0663345080935, 0.0534028405818, -0.200458760042, -0.0803455205225, -0.0175857300074, 0.130271706755, 0.1209396406, -0.0448426148423, -0.000163229205007, -0.0320509256586, 0.114497091427, 0.00777840778641, 0.0755293855498, 0.0621970487032, 0.0247259895565, 0.0443433616038, 0.0551319443428, -0.0135280964053, -0.107637118992, -0.0322628387681, 0.0458238534297, 0.0454080779817, 0.114640238984, -0.0654678047377, neutral
-0.0890565999619, -0.0394200992832, 0.0650763477593, -0.0359445724339, 0.0535973622623, 0.0877625768011, 0.050028876927, 0.0524609052747, 0.0797679496853, 0.0193656343861, 0.0284090196766, -0.226404087413, -0.027347783021, -0.0762567699502, -0.0674222367165, 0.0126990844344, -0.0928792546061, 0.0123955946358, 0.0606660649608, -0.0362959097023, 0.00720471511302, 0.0435463071742, -0.0522977029262, -0.0316480624476, -0.0313472616038, -0.0136274086264, 0.143097497512, -0.081431237261, 0.0188154101034, 0.0844060356861, -0.016415271687, 0.00951477920788, 0.111332524527, -0.0411801718532, -0.0191397807137, -0.0834729759585, 0.0717817450751, 0.0530923609842, -0.142668256389, -0.0264439696742, -0.0539508040219, -0.0584763617649, -0.0433529606291, -0.0285893722564, -0.0705653899439, scared
-0.0884495673021, 0.0865052605208, -0.0472038654391, 0.125055059328, 0.0354707074654, -0.0511505136888, -0.00831920979719, -0.00401159132669, 0.0508702676235, -0.0318685735473, -0.0655628798415, 0.0551527577111, -0.0155790597267, 0.12271945986, 0.055821065804, 0.0544256758044, 0.000837489783749, -0.000556709067549, 0.132485561799, -0.00133202484666, -0.108814104906, -0.132163521882, 0.0384803693047, 0.0547614765202, 0.0306532433531, 0.0791955092583, -0.010500438837, -0.0612796730058, -0.0530916136535, 0.0494291328137, -0.0155012542287, -0.0979920108622, 0.0301276579516, 0.0456310376211, 0.0436642878254, -0.0526086791086, 0.0424748208568, -0.00399413003131, -0.084331245515, 0.0920556460626, 0.0477360504039, 0.031829304637, -0.0511060171209, -2.43995317909e-05, -0.0167991905214, disgusted
-0.0526543803858, -0.0611458298907, -0.0202168410713, 0.00998227728239, -0.0980078450013, -0.0852996560331, 0.0283017845975, 0.0122307140343, -0.0332256995403, 0.203974602731, -0.11478235168, 0.0973889678211, -0.0333591200637, -0.0543881561564, -0.0734159151078, -0.0391039561216, 0.0818010357549, 0.136468291475, 0.0961476003646, 0.0303242553737, -0.0207315544012, 0.0757845799242, 0.0931116015976, 0.145868659383, -0.00392274756259, 0.0245730684628, 0.0158733979148, 0.0489244784599, -0.0533347462883, -0.0235561043643, 0.00356650282261, -0.0279799329809, -0.0395887316583, 0.0645575095545, -0.0458136053482, 0.0862463128984, 0.0856785706621, 0.0932465044429, 0.0931956177482, 0.0235512066713, 0.0374772732933, -0.01783246808, 0.0341060022631, 0.0847634581708, 0.0216363124346, neutral
-0.00895804267823, -0.0666303925609, 0.102813326569, -0.0666959401438, 0.0319095099449, -0.116246829823, 0.0349751028707, -0.096761585813, 0.0763516879317, -0.0869736602555, -0.0210150822802, -0.012673993343, -0.0462791045662, 0.081329427334, 0.0550937442493, 0.0260585299503, -0.043120443548, 0.0249063646758, -0.039690424884, 0.0212062131263, -0.00434476348398, 0.00724275876488, -0.021399862875, 0.0848946701412, -0.138613270572, -0.0570396928923, -0.201728977706, 0.0510581534174, 0.0357999875664, 0.0624557947279, -0.0818326513078, -0.0207837470211, -0.0688557570141, 0.0148445076916, -0.0937581358349, 0.0848475772214, 0.0204309985498, -0.0308917734076, -0.05862641787, 0.0428540730537, 0.0607951101523, -0.0152100402079, 0.0632229343557, 0.0589165632041, 0.0788609276805, disgusted
-0.0151830460716, 0.00176424860362, -0.0232033245448, -0.122202967827, -0.0510842913327, -0.0322461844844, -0.0612822618666, -0.00401174170605, 0.0476491332354, -0.113153034266, 0.127171920543, -0.0363448992261, -0.00165702307839, -0.0703722090767, 0.0547108335689, -0.0537729840695, 0.193051595175, -0.0664043104282, 0.252779482211, 0.00628457599455, -0.0410391283834, 0.148948847711, 0.0465396841504, 0.007543909675, 0.00700072308957, 0.0465435450014, -0.0131588011105, -0.13926312675, -0.00694617238856, -0.0488966052146, -0.0806632855189, -0.0600991994145, 0.00878024908939, -0.0428507893418, 0.112057619062, -0.0180373333291, -0.066281134639, -0.0204424151569, -0.053894690599, -0.0410247548301, -0.0160166956668, -0.0316998175995, 0.00191396854815, -0.0473307801369, 0.0609919572565, surprised
-0.0492689788253, -0.0437198752812, 0.0680249252407, 0.0381349187354, 0.0806540107787, 0.0471647009537, -0.0241369191882, 0.0457540110645, -0.0782962136314, -0.0398108510748, -0.0380747107551, 0.0178210615896, 0.0530920955049, -0.0040682772324, -0.155667905684, 0.0938634924326, 0.04246137697, -0.0838202314354, 0.0530830758687, -0.0937046885951, 0.110434371375, 0.0168603790307, 0.107858407439, 0.11441912185, -0.12468155587, 0.0187547392799, 0.000353080051071, -0.0193415530497, 0.067152503648, -0.03530214595, -0.0177699723558, 0.0340160705356, 0.0609716164298, 0.0198328409552, 0.0461159063223, -0.0253465534318, -0.0478749468137, -0.0249632166841, 0.0517897748012, 0.0493978615414, -0.140323629119, -0.0648373618692, -0.0306487197741, -0.116466647837, 0.00949249728773, neutral
0.089624748794, 0.030912112114, 0.000938104046309, -0.0744515694264, -0.0306132124512, -0.00748335079575, 0.14341478168, 0.0794169065079, -0.0994114181605, -0.000475787984549, -0.0494655262244, 0.0818675403401, 0.0531445793918, -0.0800271342856, 0.0592902737848, -0.0235784775815, -0.0190145633305, 0.0466483855945, 0.0317002401868, -0.0481028063595, -0.0103216867862, -0.0704666550372, -0.037244853773, 0.00147986246722, 0.0954934582227, 0.0157272068664, -0.153579788939, 0.0373266753642, -0.021615462653, -0.106487507327, 0.00416623400253, -0.0463121606621, 0.119727519537, -0.0415560263346, 0.0524261022207, 0.024101424975, -0.0930432768795, 0.0249606590174, -0.0789715106857, -0.0342037094261, -0.154858239126, 0.0894603369255, 0.0710442869084, 0.0107334562625, -0.0793029629011, happy
-0.0968914319587, 0.114428461437, -0.0629173529943, 0.110583368585, 0.069150876984, -0.0391482484177, -0.0145897186023, -0.000924182081304, 0.0668688469165, -0.0608467148314, -0.0388684372287, 0.010679588268, 0.00986494935273, 0.0472991456129, 0.0444160650112, 0.0798073538626, -0.0548483663358, -0.0171954533179, 0.0707391196429, 0.000821892144562, -0.0580673749894, 0.0235535294748, -0.0410224714383, 0.0483444983803, 0.0611734862827, 0.0662531886553, -0.00260470270765, 0.0922653637026, -0.00333087172998, 0.028504542207, 0.0030183575352, 0.0234959534463, 0.120167303138, 0.0461738050355, 0.00974462666992, -0.0628481350104, -0.01794842507, -0.0263756146754, 0.023008114294, -0.0703353083386, 0.0437543429998, -0.0792899406676, 0.0112736340652, -0.0195730267838, 0.0454413565504, scared
-0.0195205848022, 0.0064226116953, -0.0261158761142, -0.0946024903378, -0.0886241261637, 0.0011844694044, -0.0363293086048, -0.0156173182389, 0.0497368409677, -0.118681462033, 0.102909812704, 0.0337510257976, -0.0275009008173, -0.104635162967, 0.0283281921788, 0.00112448905787, 0.0317069972964, -0.13894202337, 0.167620986562, 0.0860582682229, -0.0648219426294, 0.101410669637, 0.0905415110637, 0.0870346557304, 0.0527684026071, 0.0202762493823, 0.0100747643757, -0.0297440393082, 0.0601351081707, -0.0120108825773, 0.0572971526379, 0.038424403145, 0.0163511477414, -0.0988727777113, 0.0549750107828, 0.00966868015025, -0.0448640021886, -0.0400561729894, -0.0239565950474, -0.0645630732531, 0.0608839502106, -0.0240012906278, -0.0879833585772, 0.0233135620762, 0.0558081367214, surprised
-0.0759286917517, -0.0261724657704, -0.103503187363, -0.0372991404005, -0.139206708952, -0.0158287884929, 0.00540243627344, 0.111944879089, 0.0360291762204, 0.00137361510892, 0.03053785748, -0.0835394356243, -0.0155893106621, 0.0181779655693, 0.0136145666466, 0.168780299422, 0.118390101568, 0.19210862776, -0.0538715584463, -0.0748493012295, -0.0171700208653, 0.0377827807512, -0.00863477288329, 0.006879767187, -0.0198082958476, 0.113172068153, -0.00969856418541, -0.0937735544789, -0.0623208349973, -0.0065786751297, 0.020473804608, -0.0515390435761, -0.0199965684324, 0.0236394804339, -0.0144064430279, 0.0537119098154, -0.080769779823, -0.0158993579052, -0.0334516012689, 0.0404319633828, 0.0743218007807, 3.85436383729e-05, 0.0183461642048, 0.028938862477, -0.0217357094042, surprised
0.0916094928738, 0.0540898049158, 0.02467702115, -0.0205099910879, -0.0666332175117, 0.00698878429359, -0.129876037803, 0.0726536700291, 0.0259972885005, -0.0107391518566, 0.0427623516611, -0.103738357237, 0.0307433311138, -0.00709705666453, 0.0790756681348, 0.0847292476036, 0.00379109812969, 0.0961811321454, 0.0459474180359, -0.0223950326111, 0.0502271597811, 0.0953649944028, -0.00649450814279, 0.00362410634816, 0.043684326213, 0.0419212494134, 0.0575637845112, -0.0490414661879, -0.0731072431028, 0.0562079265895, -0.0514948636128, 0.00738448874859, -0.0219271458436, -0.00673096264847, -0.0877484250944, -0.0420540911502, 0.01666034836, -0.0993440635879, -0.112683689079, 0.102485174924, -0.0475597367965, 0.0394152647606, -0.00585254588787, 0.0212946884714, 0.00822388114067, surprised
-0.0373631287303, -0.0971955498953, 0.085929656321, -0.00937736980223, 0.100614521837, 0.00560088416897, 0.0131676670794, 0.126385052607, -0.221900153032, 0.00102310439137, -0.0232606507575, 0.0347296049002, -0.00518031030027, 0.0754994733974, 0.0127130360667, 0.0946668891184, -0.113564043389, 0.0346053912121, 0.0545191366132, 0.114496871185, 0.0564615802283, 0.0771374789622, 0.0236026454272, -0.093220302557, -0.151368979788, 0.132363783153, 0.000993964657329, 0.0559323778384, 0.0262691175514, -0.168167677243, -0.0239551679783, 0.0442515565324, 0.0917902311691, 0.0393819850449, -0.117800649272, -0.0168339424009, -0.0678642112211, -0.0526669957732, -0.019790903561, -0.0539466185572, 0.118210475962, -0.0518732544241, -0.104338901658, -0.0617705182892, -0.0618652968846, happy
0.10001821673, 0.0511712295724, -0.0251330901347, -0.00973094492099, 0.0246191817213, -0.064452459402, -0.0170323002449, 0.0420459109152, 0.0248425534276, 0.0447340923165, -0.074656295097, -0.0668221382518, -0.0300646166069, -0.020792920015, -0.0794829428176, 0.0164230924628, 0.00321192598517, -0.151271314701, -0.0349143153349, 0.0462429223842, 0.0299512977652, -0.0800610383307, 0.0752631946096, -0.0441272647976, 0.0565061319612, -0.0241472462443, -0.0763175229944, 0.00308337938178, -0.0677631535237, -0.0397555046509, 0.0414183629715, -0.00970336427535, 0.0242622424152, 0.105957202094, 0.00860775305139, 0.0226740577469, -0.00819484521007, -0.0860514146658, -0.0390088131205, 0.0840217156771, -0.0108438044821, -0.061444884752, 0.0745407491049, -0.0437647955674, 0.0267600495528, sad
0.0489669707343, -0.153109580708, -0.102648511524, 0.0422891438604, 0.0950585674535, 0.028871572699, -0.0123009943078, -0.00650735619391, 0.0193026753778, -0.000663639231042, -0.0219186859329, -0.0840641061916, 0.0926892770259, -0.043026437833, 0.0989684176104, 0.00733786744715, 0.101839986692, -0.00915139263845, -0.0457946136719, 0.0856547450729, -0.0434237008002, -0.0382682955753, -0.126513306053, 0.0450376057635, -0.057605032766, -0.0139338068424, 0.070846333898, 0.126763605756, 0.0214097347136, -0.123276683357, -0.0330128822543, -0.0020866765822, 0.00417620737304, -0.0539128630667, -0.0040661184739, -0.0475017205094, 0.00274312419618, 0.00345020743602, 0.01468564772, 0.137150409821, 0.0231777230979, -0.0087751555571, -0.029734166002, 0.0354349089877, -0.0308759153559, disgusted
