@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Dimension_25 CONTINUOUS
@ATTRIBUTE Dimension_26 CONTINUOUS
@ATTRIBUTE Dimension_27 CONTINUOUS
@ATTRIBUTE Dimension_28 CONTINUOUS
@ATTRIBUTE Dimension_29 CONTINUOUS
@ATTRIBUTE Dimension_30 CONTINUOUS
@ATTRIBUTE Dimension_31 CONTINUOUS
@ATTRIBUTE Dimension_32 CONTINUOUS
@ATTRIBUTE Dimension_33 CONTINUOUS
@ATTRIBUTE Dimension_34 CONTINUOUS
@ATTRIBUTE Dimension_35 CONTINUOUS
@ATTRIBUTE Dimension_36 CONTINUOUS
@ATTRIBUTE Dimension_37 CONTINUOUS
@ATTRIBUTE Dimension_38 CONTINUOUS
@ATTRIBUTE Dimension_39 CONTINUOUS
@ATTRIBUTE Dimension_40 CONTINUOUS
@ATTRIBUTE Dimension_41 CONTINUOUS
@ATTRIBUTE Dimension_42 CONTINUOUS
@ATTRIBUTE Dimension_43 CONTINUOUS
@ATTRIBUTE Dimension_44 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
-0.0560361225851, 0.0281812915683, 0.0748314456612, 0.0926971850749, -0.068247530453, 0.0734344936709, -0.0274390056461, 0.0305510541984, 0.18497668075, 0.0331219873032, -0.00280022264946, 0.0713529183592, 0.0823057505703, -0.138109699072, -0.0163369878782, -0.02530471249, 0.0173197834807, -0.0108778249359, 0.0131139221979, 0.00871963391972, 0.114490666114, -0.101181658519, 0.0607555489511, 0.09835111573, 0.0922299648295, -0.00796767773485, 0.0772406062153, -0.0504900939099, 0.0413479522893, -0.0502893298293, -0.0286342342078, 0.00898462478922, -0.0892034530073, -0.0847907781194, -0.0574306276659, 0.00478850992853, -0.0212968310765, -0.0430203812364, 0.0111757355226, -0.01677267538, -0.0108248451924, 0.108356676826, 0.00439748009587, -0.0729048989194, -0.106860489102, happy
-0.073134809782, 0.0245805530401, 0.0648270016698, 0.124626546018, 0.018505751793, -0.00257346588731, -0.188262965906, 0.0653818468784, 0.0348384962089, 0.0643383360466, 0.0165499564889, 0.0185870681836, 0.0458648406818, 0.0019802735794, 0.0863040762425, -0.0102973752497, -0.116111460686, 0.0876772240183, -0.0599058411859, 0.0137687569398, -0.0730393570929, -0.0367864717322, 0.0301262254567, -0.0629861464349, -0.0619367101266, -0.0704066546415, -0.065411330352, 0.0502376723614, -0.0858118616268, -0.0615612949544, -0.0234703101767, 0.0344478086104, 0.0833553671534, 0.00401422049547, -0.0293025233004, 0.0167787925476, -0.021407343005, -0.0868504627831, 0.0184534293438, -0.0461243572448, -0.0763758796861, 0.027441158722, 0.0367511289148, -0.00817258974687, 0.040134245513, sad
-0.0130157684553, -0.129654123288, 0.0158616453869, -0.0773164362373, -0.0877961835804, 0.00851319791845, -0.00577491098553, 0.0959309265535, -0.0170977446897, 0.0118774114801, 0.0746324473146, -0.0823916604291, -0.162028379849, -0.0247319401272, 0.043132707968, -0.0655464799409, 0.0158022360448, 0.00368374555045, -0.0397275435148, -0.0896141477172, 0.0755245676962, 0.023451041054, 0.0204975895731, -0.0921158619382, 0.0441608233257, -0.097803028786, -0.00114664743192, -0.0377670723899, 0.00640693884402, -0.123239787522, -0.0143728429914, -0.10286172716, -0.019031889001, -0.0203658368839, -0.0652866853823, 0.0221837961011, 0.0380123155718, 0.114260005832, 0.044606655412, -0.061301092017, 0.0352937087355, 0.0526400633784, -0.0201799065553, 0.108784462429, -0.0540659684365, neutral
0.0882102101726, 0.0389501523781, -0.104728350922, -0.0127065971319, -0.160428565361, -0.012493339717, -0.0600365409556, 0.000898034065153, -0.0763986817372, -0.0634549984395, -0.0352282898997, -0.0255444662161, -0.0158433693464, -0.00369859946725, 0.0280972410609, 0.11141769911, 0.0657604588584, 0.0892232556729, -0.052314535705, 0.0840313735324, 0.023680669047, -0.0504516454482, -0.121225128277, 0.0489059582258, -0.158887366311, -0.0256431565666, -0.158863435666, -0.0806222276563, 0.0529187642163, -0.10999541891, 0.117228236603, -0.0788133299159, -0.0300275607141, 0.0717835233528, -0.0668841508165, -0.0628355570882, 0.0115444442487, 0.0284277699356, -0.0441686604809, -0.0309524129519, -0.00986248679918, 0.00510983888276, -0.095028016028, 0.0531375678253, -0.0704275498945, neutral
-0.0284093341028, 0.00427061108001, 0.060041419403, 0.128941782901, 0.019909156905, 0.00986767397473, -0.142136130163, 0.0791134480399, -0.00869814564351, 0.0651198440013, -0.0196237617451, -0.0414370425563, 0.0237955251331, -0.0764567399767, 0.11486464976, 0.0706603054802, -0.00314555018573, -0.0303830158434, -0.017099034872, 0.00954396181393, 0.000883195504941, -0.0539706029278, 0.0409729709829, 0.174638128647, -0.0275051851739, -0.096947433215, -0.0449175585932, -0.0339647131501, 0.0923615336559, 0.0599077306061, 0.13212779418, -0.00810048906665, 0.0365502594406, 0.0204702171638, 0.0247875605017, 0.00771061244577, 0.0155725387977, 0.0978426141513, -0.168874273577, -0.0109319664571, 0.0318041783507, 0.0012731576104, -0.0132059571592, 0.0225507643258, 0.101969839671, scared
-0.138404794011, 0.0984893700274, -0.0165479340193, -0.122563667137, 0.067170557081, -0.038285755634, 0.0129166266506, 0.0347080927059, -0.0892229739482, -0.0727270059738, 0.042199963904, 0.165752499458, -0.0173871581222, -0.0522246185884, -0.0158209799506, -0.0785403928091, -0.176712349835, 0.098422494968, 0.140205826166, -0.023012705227, 0.0933474043618, -0.00100891989955, 0.0711754805537, 0.0782373859113, -0.00317915255386, 0.0583301405092, -0.0126467052357, -0.0245511096029, 0.0210742158662, 0.0261701429573, 0.0221700859108, -0.00888393372242, 6.77962211605e-06, 0.0574629215901, -0.0281523591468, -0.0251773469454, -0.0788226239372, 0.0395978679358, -0.0198732557174, -0.0246491075145, 0.0245140000605, -0.103003196165, -0.0398837194134, 0.0422726125487, 0.0355174196148, disgusted
0.015155210992, 0.0322578099216, 0.00543020429625, 0.0255671695982, -0.0730357187716, -0.152667487736, -0.0154411848165, -0.0562839859484, -0.0373207743622, 0.168861843498, -0.00631192755772, 0.0458860908294, -0.0938356682817, 0.0771133106638, -0.130741021114, -0.222681188085, -0.0108069942346, 0.033017892655, -0.0392099221437, 0.0154726305939, -0.0663835026778, -0.0788598104716, 0.0401397826778, -0.0147226076636, -0.0786910233197, 0.0361090767244, 0.115690193752, 0.00121616599043, 0.0488719694879, 0.0216121705719, -0.0536832457129, -0.0657777930271, -0.00949740047108, 0.0463600769098, -0.0115198328019, -0.0303671898184, 0.0354070757898, -0.0545072457048, -0.038576533523, -0.0387133728048, -0.10677059923, 0.0425003895143, 0.136043040804, 0.036915373038, -0.12312452383, neutral
0.0290448170183, 0.112347567648, 0.0323878594596, 0.00857411970282, -0.160502464416, 0.0717815866517, -0.0101204405717, -0.0935310219078, -0.0602915331708, -0.0860950712854, 0.0539720696007, 0.0796873189603, 0.0897456070854, -0.0109806732172, 0.0616026113281, -0.110815365338, 0.028279170689, -0.0421702956788, 0.0448477865633, -0.00153114444106, 0.00359126530535, -0.00213209844407, 0.0205117324455, -0.115980754952, -0.00900047259069, -0.100743252426, 0.128815682067, -0.0032646990327, -0.0412790313782, 0.0415225430699, 0.0732190834182, 0.0922415829286, 0.0143140879201, 0.0790952538222, -0.0917660556022, 0.0747846519804, -0.0604402991461, 0.120906527672, 0.0964734516195, 0.0201530980188, 0.0111490699309, 0.0168802603373, -0.0548474283937, 0.0571126831228, -0.0796239623031, disgusted
0.0691255432537, 0.0442929450377, -0.095349265275, -0.0358563947733, -0.0683439985631, -0.0539836633554, -0.0502344878409, 0.0457611246212, -0.0449656138166, -0.0648837420674, -0.00600200723749, -0.125119763658, 0.0223655814154, 0.0433847978196, 0.0115757428405, 0.0968064682319, -0.0826658938404, 0.0339023128824, -0.0420290167776, -0.0218153873316, -0.0167535399246, -0.159208346418, -0.00757302178861, 0.0867764353961, 0.10915844821, 0.129384810341, -0.025639880053, 0.00474196543348, -0.0702291007603, 0.0106532245238, -0.139244159787, 0.0671634417444, 0.153558139771, 0.0431181085586, -0.0703154573921, -0.0572517991013, 0.0364389204144, 0.0147130613017, 0.113370280601, -0.143589442675, 0.00324233130198, 0.0550021425392, 0.100378436175, -0.0382787223888, 0.0706675572829, surprised
-0.0542756727676, 0.00258227855991, 0.0631523053602, 0.0367694177148, 0.0326815357422, 0.0114112021079, 0.0575792227431, -0.0274450994277, -0.013285182183, -0.0124200664862, -0.12843480589, -0.0559790155025, -0.0597084644613, 0.116749120571, -0.01304455824, 0.00886310139086, 0.0659961225515, -0.0210997233059, 0.0123337429981, 0.0923631910754, 0.150970490306, -0.0884617395478, 0.135875718569, -0.066059736428, 0.0162531387989, 0.0292294213361, -0.0184141129246, -0.0308104560747, 0.0314383421833, 0.0126406797703, 0.0638146569335, -0.0453572593072, -0.0443712546815, -0.0215472173794, 0.138128890244, -0.0527289581724, -0.0119393540437, -0.0750797809539, -0.0121937518976, -0.0103198391902, 0.0741767842407, 0.0179517380484, -0.0765035317015, 0.0342044816444, -0.152035081087, neutral
-0.0072683742669, -0.0559102340212, -0.0540630491765, -0.012214702965, -0.0238226467614, 0.0227992812953, -0.01774085167, -0.09919559685, 0.146640713154, 0.0500293568895, -0.0495272306845, 0.0799447734673, -0.0361245483683, -0.0700677062957, -0.0328832862684, 0.0151404422971, -0.0496290510342, 0.0924064306111, 0.0209032025219, -0.0394533899919, 0.0441556051271, -0.051376602247, -0.104158575537, -0.0156189429717, 0.0124220020601, -0.0337691069151, -0.0223504378248, 0.0934977932326, 0.043144596884, -0.0104212738615, -0.0269445035021, -0.214161339257, -0.00941207312128, 0.0497733267511, -0.00662036592708, -0.115890090355, 0.0363401623452, 0.181479865415, 0.115315374908, -0.102753101548, -0.0419456855463, -0.0881389702119, -0.0237138556042, -0.0550933317734, 0.0695421174378, happy
-0.14894664992, 0.100605079989, -0.0197756672716, -0.158004819427, 0.0659231793431, -0.0260370187789, 0.048360179653, 0.0360999951742, -0.0286193486791, -0.0490998720691, -0.0143193220784, 0.0665391169383, -0.00298975135102, 0.015346969484, 0.0201222495872, 0.0379950270507, -0.0059245559332, 0.0319494387324, -0.0227499210801, 0.053310367518, -0.00305434302784, 0.049326054553, 0.000185053298771, 0.0638871237046, 0.00543457278519, -0.0711033899413, 0.0473557579316, -0.00175100523792, 0.0225897731697, -0.0492143598101, 0.0368040513691, -0.0437691604426, -0.00642944356862, -0.0768124918842, 0.0283843931332, 0.00640853464691, 0.0823141199614, 0.00240064266467, -0.0540534685251, 0.0372858782759, 0.0190996965723, 0.0595874729474, 0.0482149105536, -0.00342007081798, 0.0597454710053, scared
0.0446868008838, 0.00890444516909, -0.116513428303, -0.00513558825213, -0.085281335592, -0.0321129973952, -0.0662938543118, -0.0135793512836, -0.0790746826291, -0.0521755873734, -0.0218712859371, -0.123955277564, -0.023247759578, 0.0195289657106, 0.00527747499091, 0.133973802328, -0.0479514273916, 0.00847375064402, -0.0812803297636, 0.00577978830622, 0.00781082817665, -0.092136528854, 0.0255208486688, 0.178716894597, 0.106728790845, 0.0686434725846, -0.0667013498027, -0.0263832542233, -0.00078297051503, 0.0245454406617, -0.0953614281812, -0.0185217188431, 0.0614172380365, 0.0666743206371, -0.0719083814179, -0.138607683093, 0.0622432720576, -0.00572131809446, 0.015579909724, 0.00872845144166, -0.0295492191791, 0.0118409139597, 0.0691242407649, 0.0463651871386, 0.0696370490444, surprised
0.0574458703073, 0.011857830825, -0.0776557350235, 0.0431262747726, 0.0250883522568, -0.207120466555, -0.00487916248403, 0.00426991910712, 0.0216549195169, -0.0226150293238, -0.064605348438, 0.0266872554459, 0.1422095893, -0.0353905948911, -0.0107198939274, -0.0716623086879, -0.0923164621634, -0.0971697967036, -0.067205570582, -0.0620923122046, 0.0933587615679, -0.0249231465783, 0.0611694572592, -0.0126275829023, -0.0463197897382, 0.0144411499849, -0.123913541132, 0.0006850512066, -0.0540078154243, 0.0964351249544, 0.0622566131109, -0.0560347780324, 0.037381648529, -0.0283984919542, -0.0169307871359, 0.0250048214622, -0.0354543726966, -0.0300658949093, 0.0926078272219, -0.0402680825379, -0.100237813903, 0.0930024110177, -0.0191992447216, -0.0511487189024, -0.0204184744317, surprised
0.0327264282396, -0.132443690854, -0.0323231884396, -0.0237425208916, -0.0500643907123, -0.0149850462127, 0.0192679551675, 0.0582070816474, -0.0201526678425, -0.0269348872235, -0.100031867821, 0.0355439507921, 0.0395815487938, 0.00898142414764, 0.0507048002757, 0.0241420232931, -0.0467604145328, -0.0807858943724, -0.126272267238, -0.00905651427642, -0.0458310975268, -0.0324645775828, -0.0173489258845, 0.0749927543467, 0.000472554046241, -0.0151785561181, 0.0491437845981, -0.0311789363468, 0.0846163393235, -0.124058478073, 0.0492506932324, 0.0176689344507, 0.0954940188434, -0.00327750800206, -0.0764062636285, -0.0390617528805, 0.100656133826, 0.0171778709721, 0.0500747693213, 0.0640330464244, 0.0428978843761, -0.0451717479199, -0.0363337834245, -0.0234557122159, -0.118599603786, surprised
-0.0190436669435, 0.0178769469271, 0.100868726785, 0.0635594808962, -0.0168026232095, 0.0467840622065, 0.196449023453, -0.0252482606606, 0.0910608598924, -0.0221832650918, -0.188363279539, -0.000677994219593, -0.0515397499266, -0.00150169080644, 0.0513572009312, -0.0256218484252, 0.011145024644, 0.0570659638148, 0.00662140740439, 0.0201987435184, -0.0595195924043, -0.0736629584278, -0.0379617957601, -0.104282934022, -0.0341072651708, 0.0374889405381, -0.164107563661, -0.185008212772, -0.0729458748721, 0.189641710452, -0.0661791075845, 0.0918365102625, 0.165461974776, -0.0484669915164, 0.0661239400418, -0.0984901545141, -0.0940059577089, 0.0629562480947, -0.0543099661666, -0.0625375713249, 0.174301274927, 0.113655520249, 0.0130429960322, 0.0224663605768, 0.0683946371584, happy
0.0109268731528, -0.0722850968481, 0.0055095707196, -0.0716936286345, -0.0656989975972, 0.00324791912396, 1.26201579488e-05, 0.070456459867, -0.0337445314716, 0.0163308232576, 0.0415137607511, -0.0644071739159, -0.119474343849, -0.0223176622959, 0.0168737332996, -0.0332557838941, -0.041888925223, 0.0335340691709, 0.0105184728599, -0.112591441839, 0.159153644613, 0.0334634960972, 0.0769073999025, -0.0455190119384, 0.0447552930689, -0.0475430861049, 0.0290208511476, 0.0090542300166, -0.0562300830406, -0.0207805179406, -0.0790548401536, -0.0153087796039, 0.0480600471344, 0.00487784024059, 0.0368052914769, -0.0202540284667, -0.0356687931703, 0.0198819372664, 0.027017164349, -0.0305336939899, 0.00456702734537, 0.113496774142, -0.00376107784546, 0.0571058437595, 0.00978965798552, sad
0.100375992383, 0.0453313613634, 0.0659586572688, 0.0094871569767, 0.112784371572, 0.0407863996136, 0.0236254627644, 0.000244094684984, 0.159764022093, -0.0246261733254, 0.177083768747, -0.0197059364748, -0.0281551463348, 0.0686816039486, -0.0956015390336, 0.0569213251939, -0.0806523887222, 0.124914315811, -0.152683451139, 0.00580643460749, 0.0301093708227, -0.0577332997236, 0.0104159651288, -0.0437628611216, -0.0490987273751, 0.0455433389184, -0.0063016900222, -0.0193134808277, 0.0315168914229, -0.0341953825999, 0.0229624514459, 0.0320683988086, 0.102470589205, 0.00813168354887, 0.0529616909315, 0.0531797839971, -0.0388193221127, 0.120241164789, -0.041986976384, 0.0149034876066, -0.0758460273274, 0.0114925448157, -0.0456410967026, -0.0560369783302, -0.107745354302, disgusted
