@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Dimension_25 CONTINUOUS
@ATTRIBUTE Dimension_26 CONTINUOUS
@ATTRIBUTE Dimension_27 CONTINUOUS
@ATTRIBUTE Dimension_28 CONTINUOUS
@ATTRIBUTE Dimension_29 CONTINUOUS
@ATTRIBUTE Dimension_30 CONTINUOUS
@ATTRIBUTE Dimension_31 CONTINUOUS
@ATTRIBUTE Dimension_32 CONTINUOUS
@ATTRIBUTE Dimension_33 CONTINUOUS
@ATTRIBUTE Dimension_34 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
-0.0678271555424, 0.095536788945, 0.0651068773427, -0.0641555852108, -0.0852521048741, -0.0245957406073, -0.17824540226, -0.038985511533, -0.0514552854625, -0.128179650119, 0.17253756153, -0.0343742144801, -0.0412225658196, -0.00741461027756, 0.00214665473444, -0.00971697314795, 0.000396872283963, -0.0529622538932, -0.0245260701964, -0.115029373104, 0.0888056045155, -0.143082462272, -0.196670612274, -0.0630036946895, -0.0209135185791, 0.105639520867, 0.0541254260087, 0.0395206276219, 0.0870419209755, -0.0114489674169, 0.0298834400983, -0.00242437957224, 0.0386476551938, 0.0403995737672, -0.0280476179688, angry
0.0809941770715, -0.0339512477768, 0.0390107064193, -0.0574934138944, -0.0387041771932, 0.0086742109719, -0.0238945718351, 0.0838400405175, -0.00159555007879, 0.0503809758205, -0.0719753864119, -0.0282077879809, -0.180931220543, -0.195876471825, 0.036173344952, -0.0837454738632, 0.12029684182, 0.0728496064448, 0.0278527919059, 0.0346114848127, 0.0359791980666, -0.0948600789967, -0.000396483264786, 0.0653786403864, -0.0650002659865, 0.0526584562644, -0.0386596364374, 0.0011929973492, 0.0679944062798, -0.0314184822788, 0.0604075829024, -0.0111426962337, 0.033153909791, 0.114115615685, 0.0886680719317, happy
0.0856139621602, 0.0613668916534, 0.0689867613085, -0.0313252074061, 0.0650951019253, -0.117442836024, 0.0554592315718, 0.000636391103202, 0.0602695086042, 0.0821708751278, -0.188330879266, -0.056196115134, -0.0131054377732, 0.143204838624, 0.00909392341754, 0.0166312647433, 0.0591662600118, -0.0599958245862, -0.0429758121805, -0.125193074601, -0.00299013611101, -0.119518880154, 0.00562107405641, 0.0490560717352, -0.0512805663183, -0.095247640758, 0.011894403575, -0.0358220406324, 0.00896285994812, -0.207823777631, 0.00515817312357, 0.0859487096388, 0.0454108588937, 0.0654050741419, -0.0449540638849, happy
0.090154916668, 0.0965828144485, 0.0960261428194, -0.0703087183863, 0.0588652924834, -0.0337910092585, -0.0143591092457, -0.0983450266201, 0.0715989239944, -0.120001831332, 0.00339842393147, -0.0851665056226, 0.00413404092733, 0.0938500110319, 0.0567071060642, -0.00897367012377, 0.00095255372269, -0.0629769355951, 0.075892172106, 0.0320816902488, 0.0890470903517, 0.012902153828, -0.0275141761496, 0.0935149764099, -0.188314898623, 0.142451763688, -0.133785542171, 0.0132413682148, 0.120802139899, -0.00980799405612, -0.051740816774, 0.0410622196079, 0.0595236809654, 0.085180398826, -0.151620023513, angry
0.0962754937716, 0.0739321221364, -0.19578026328, 0.00879254890179, -0.0146023439617, -0.06983804906, -0.0635712156594, -0.0254055988459, 0.0122324792811, 0.0313343075164, -0.0629778349426, 0.00520750878236, 0.046532924549, 0.131748432867, -0.0415105887365, 0.00918813512426, -0.050630724013, 0.0260343870797, 0.0128149795135, 0.0525081437772, -0.0236976190561, 0.0169070774115, -0.0955371146284, -0.0733484806435, 0.0112109960905, -0.0399819213012, 0.0852179476352, -0.0239731735514, 0.132518184578, -0.0395212128583, -0.0119913715453, -0.0223224322621, 0.134260358753, 0.0612320767025, -0.0659404255116, angry
0.0806984953641, -0.144981340236, 0.0267254039444, -0.117603572916, 0.0707514115022, 0.0798700378099, -0.0275277396584, -0.0450959725544, -0.00202101247262, -0.00841035068053, -0.116598934069, -0.0340381436976, -0.0793427405817, -0.0689237037474, 0.00662569268925, -0.0103519436142, 0.0218573703767, -0.0638204808781, 0.0638048577945, 0.0515776280911, -0.110877248542, -0.0465053599691, -0.101738964411, 0.114952556369, -0.030388926953, -0.0218582576163, 0.121753150011, 0.0100345189059, -0.0347843845761, 0.00151895805949, 0.00298028910448, -0.0958873410204, -0.0248558631534, 0.12962360892, 0.0279855489805, angry
0.0872856239375, -0.0180100582283, 0.0414687833837, -0.0711629656805, -0.01569721551, -0.0213392662625, -0.0237970937949, 0.0959874008154, 0.0207282392866, 0.0339828741784, -0.089493813205, -0.00475670663444, -0.206659407698, -0.192584981941, 0.0591410026696, -0.0475686128341, 0.153293303752, 0.0469679007622, 0.0376001224562, 0.00956444196197, 0.0592037150804, -0.0716808065111, 0.0361980812282, 0.0803350056558, -0.0214547626599, 0.0397500433811, -0.149504896426, 0.0418620722291, 0.0437600779057, -0.0394673774863, 0.107531641545, -0.0219113054673, 0.0160910610166, 0.0443443869294, 0.0396147787342, angry
-0.0754926696372, 0.0113350438961, 0.00940437698562, -0.063346119464, -0.0543826585992, 0.0307181266316, -0.043533842888, 0.0469535173601, -0.0549563396037, 0.197864530606, 0.0260345293207, 0.0113840195416, 0.0314675523693, 0.0755541162113, -0.0733698150071, -0.105829728268, 0.00745108481221, -0.0672515590402, 0.0218529885978, 0.157576824889, 0.0214613001653, 0.0599522293876, -0.130810039956, -0.0215118071997, -0.02084702041, 0.112931009577, -0.000379096298148, -0.0821958332282, -0.154247845767, -0.147641192963, 0.048024316963, 0.0926403651955, 0.138009430717, -0.0151485955028, -0.0370801944065, happy
-0.060684741869, 0.0977624396697, -0.15601487822, 0.0524551980483, -0.0312362425037, 0.0386916498882, 0.0715899748006, -0.0279277397088, 0.0611283451204, 0.00507777911397, 0.0365310612796, 0.12319642429, -0.184706734744, 0.0441993078787, 0.0109243501174, 0.0745143457282, -0.00325876364973, 0.192455827041, 0.025914045267, 0.0241659605938, -0.130811104811, -0.116216664313, -0.000578684989463, 0.0507183245211, -0.0569769760339, 0.130118516126, 0.0989862260267, 0.00832551515396, -0.0834261202793, -0.0553234756304, -0.187081795924, 0.121376706794, -0.0362978460844, -0.00910995129969, -0.235893263756, angry
0.0986806911448, 0.130561300663, -0.225133530585, 0.0246572821932, 0.155076865089, 0.0177989014477, 0.0544999291801, 0.0765295786142, -0.0465009384164, 0.0301558320603, 0.0569886111113, -0.035827157261, -0.117829243452, 0.0736754924888, -0.00300609977004, 0.09793157196, 0.072826506568, -0.0450744311128, 0.0371866181361, 0.0364269544852, 0.0414504571656, 0.033369557548, -0.0899076138515, -0.00287526058286, 0.086155524504, -0.0122834068466, -0.135526011802, 0.0825082078906, 0.0946402339207, -0.00608945336019, 0.0861299706269, 0.0474837671467, 0.0566709847015, 0.00689277092603, 0.00262196172592, sad
-0.0544534069219, 0.00123998329578, -0.0584319910791, 0.00366708779756, 0.00758679101864, -0.0555847458678, -0.0139097561815, -0.0993956755375, -0.177960744213, 0.0129937193738, 0.0467432589465, -0.17546987078, 0.021493261001, -0.0930198847581, 0.00891356613065, 0.244817114267, 0.0305441104896, 0.250867433321, -0.0919092495029, -0.0140825337872, -0.0498604629707, 0.028109858992, -0.0361251149794, -0.107218372862, -0.082146139926, 0.0296551294634, -0.0277724133737, -0.0441906533159, -0.0496404948807, 0.0098561142017, -0.155745824382, 0.024102286557, 0.0332553404087, -0.00808911892916, 0.0825398106239, sad
-0.0790318077092, -0.0139030038336, 0.00246721743313, -0.0398120498855, -0.0157849003163, -0.00493370636682, -0.0914370646228, 0.182455325577, 0.0124888486968, 0.167468627169, 0.0669268916683, -0.0467466620988, 0.0899147439473, 0.0620075835575, -0.104511166644, 0.00850286070704, 0.0502665153688, -0.0144354775365, 0.0579271711177, 0.0303822989306, 0.0463378800024, 0.0398600559309, 0.0807784185277, 0.13689382161, -0.0122661883841, -0.0435858659849, -0.152150214604, 0.0713938512977, -0.0888318201734, -0.0492211238571, 0.0123969632177, -0.0177982395091, -0.0589779228479, -0.0468960823149, -0.0119525239383, angry
-0.0811149889461, 0.0126349215619, 0.0323176173927, -0.0268017904373, -0.0264012348375, -0.0230574726003, -0.0630566765536, 0.0625396772745, -0.158583244907, 0.0749174822637, 0.00153447054277, 0.0257802010134, -0.0421414142432, 0.0527626166999, -0.0696361683001, -0.105026295659, 0.0673863782883, -0.0835976249962, -0.0524173372972, 0.16264863585, 0.00238873267749, 0.00576629761592, -0.144097615182, 0.0451752406926, -0.0109340059332, 0.00797249055022, -0.0157583496048, -0.0652357364972, -0.0905141030039, 0.00730068675131, -0.10767715134, 0.0172913806847, 0.0241261477471, 0.000696338668825, -0.0491390576366, neutral
0.0628869785871, 0.0625857343437, 0.0700480485644, 0.0400312101278, 0.0506724051523, 0.0366168602689, 0.0308803440791, -0.0866569100256, -0.0401454170447, -0.0431300479631, -0.067462760892, -0.00197896692489, 0.10957003506, 0.0495357744703, -0.10616026824, -0.0277932300201, 0.121729509197, -0.00695088192818, -0.0735769552515, -0.00534710406267, 0.132029255446, 0.0570915260671, 0.0684226860254, 0.0399429597294, 0.110199870663, 0.128845770289, -0.0174066295471, -0.0494638258218, -0.0707592005084, 0.0766741921473, 0.096087712642, 0.0671394708917, 0.0876497827769, -0.019831501157, -0.0524391430561, happy
-0.0643020952939, 0.040044609279, 0.0128552667381, -0.0446047323813, -0.0242623284759, 0.0159162578985, 0.0316822749537, -0.00264219507232, -0.0698207670059, 0.0949681824517, 0.021707125324, 0.0359706876744, 0.199051152353, -0.0428885011931, 0.0366210326117, -0.00812216688697, -0.00515528796641, -0.00898173486445, 0.0694388240588, 0.0936690956977, 0.132599804475, 0.0692491295207, -0.0634528983559, -0.128133030057, -0.0750217062454, 0.0778477854466, 0.0173572991728, -0.0583454117085, 0.089761042548, -0.0115341891449, -0.00802180315967, -0.0350277833712, 0.0694292992405, -0.160228555286, 0.0537753255132, sad
0.102855242816, -0.000250298785616, -0.215880527002, 0.113499494635, -0.0486141586103, -0.00420622464969, -0.0526364604577, 0.0962724669973, 0.1076258678, 0.0390670233196, 0.127979928397, 0.068359390162, -0.167863913937, -0.0608663093148, -0.0129779494396, 0.0874609595736, -0.01274403244, -0.0325737113868, -0.126391901471, -0.0622811681057, 0.0570906263674, 0.0345692574963, 0.123046853773, 0.0825484967698, -0.0838439763289, 0.0465518956689, 0.075270602866, -0.111928081614, 0.0214352507774, -0.020215639924, -0.0786393632336, 0.0445036382841, 0.0813715021072, 0.012859026758, -0.0452999592186, neutral
-0.0829297349628, 0.0290973977095, 0.0260504884522, 0.0402043705405, -0.0477204816819, -0.0146272561925, -0.0172107882769, -0.0609483300318, 0.0200093947513, 0.053350680532, 0.137005738845, -0.0653217088824, 0.00074071129634, -0.0466326909718, -0.0192706574712, -0.040484586951, 0.109363304188, -0.128070786129, -0.132099566719, 0.0406785236656, 0.0449753352724, -0.105935447934, -0.0865913354331, -0.00853691565051, 0.0427926544995, 0.00595207650086, 0.0256995796075, 0.153684670405, 0.0529893145487, 0.155136708233, -0.05277695609, -0.130728903373, 0.0331481111003, 0.14864073978, -0.0057009534397, neutral
-0.0834325748839, 0.0368062137356, 0.00405149679337, 0.0230593079303, -0.0147333241663, 0.0184718578861, 0.07375320585, -0.0930373164514, 0.116590414584, 0.0703044357934, 0.0453166165666, 0.0394126604817, 0.0894719446191, -0.0336657394419, -0.0490139580051, 0.0916696518887, 0.156776822298, 0.0491452812507, 0.0934664549088, -0.0846970199955, -0.0166482753006, -0.0230083686177, 0.0301392365809, 0.0332114956699, 0.179036197109, -0.0400944537919, -0.0582155645038, 0.0249250120645, 0.057512800852, 0.0353982623839, 0.0581746327449, -0.0703625684771, 0.0947409334761, -0.0140955652383, 0.101458686383, angry
0.0623074519262, 0.0323681103576, -0.177665828971, 0.050538438369, -0.0101054045639, 0.0468709969776, 0.0329269323351, -0.114883812047, -0.0921811765987, 0.0639229145009, -0.0550288297018, -0.00117306480475, 0.153337802283, -0.0675136491869, -0.0122579028726, -0.128439346148, 0.058643794545, -0.0821224076172, -0.0502927027534, -0.101022913866, -0.00504292579431, -0.12273676335, -0.00231073939155, -0.00647005432604, 0.0343863092921, 0.00377920685804, -0.0247923254954, 0.0200542524972, -0.104673560692, -0.101173916425, 0.0113450652397, 0.0247612112651, -0.231290574701, -0.0259180577024, -0.0356670167268, angry
-0.073702184857, 0.00555627919842, -0.0157763763886, 0.04599058777, -0.0621140204291, 0.0540580724603, 0.0935968650684, 0.03134295867, 0.00246977123942, -0.109610961842, 0.0418169971207, -0.0481526641116, 0.0505685395583, 0.0387326677511, 0.0581187097482, -0.0908541265591, 0.169674048528, 0.0482457712175, -0.0665244242469, -0.042448364508, -0.124279475437, 0.00391363789169, -0.0444594133342, 0.0605965926454, -0.222266511776, -0.151422373523, -0.0125710632732, -0.00933533066374, -0.118304669475, 0.00237768151727, 0.0943355950044, -0.0370136057954, 0.0663109788756, -0.0237735300144, 0.0982283160868, angry
0.0530678388499, 0.0335474196569, 0.0604406563374, 0.0346494055547, -0.00366607069328, 0.0146770369538, 0.084592288323, -0.0240830820292, 0.0991696584023, 0.0381923511333, 0.0427422934173, -0.136522087652, 0.0172348649014, 0.00214098623754, 0.0363799973672, -0.0481347476032, -0.100205694873, -0.100282825925, 0.0411197377483, -0.0673465533074, 0.0712832424955, -0.0411081711581, 0.0463739369324, -0.109475646442, 0.0453344246485, -0.0980333563601, -0.0301446512889, -0.108281094837, 0.0258561509672, 0.0771887574895, -0.0591579666133, 0.000554684557033, 0.0690286756141, -0.013753137856, -0.0805004385147, angry
-0.0829603573013, 0.0896706002587, 0.0274266224215, -0.100887978326, 0.0128554943078, -0.0509960728288, 0.00664127797487, -0.0800839463119, 0.0198519044844, 0.00418124795497, -0.0459967233625, 0.0274128041056, -0.104781686325, -0.117285172414, -0.164870254362, 0.0224116831099, -0.133760989771, -0.0477444809442, -0.157406713767, -0.02200908219, 0.0400153703348, -0.0367637184185, -0.00920320749813, -0.0789447992321, 0.0244661061686, -0.0457040765927, -0.088599981471, -0.0368893489964, 3.65592992039e-05, 0.0186348257605, 0.00422819738925, 0.0542200628792, 0.0685827809379, 0.011155031528, 0.123608489961, neutral
-0.0790940823142, 0.103796309078, 0.0593574556753, 0.0438243585365, 0.019231942323, 0.00237855515885, -0.0593012360461, -0.11750568281, -0.0262236639751, -0.040785319503, 0.00878837412008, 0.0954125829644, -0.052022832136, -0.041469697776, -0.0157672550852, -0.0936202928221, -0.0407030627323, 0.0539532467251, 0.0880860245668, 0.139493624774, -0.00447064890897, 0.119464737002, -0.0144731569565, 0.113161415858, 0.00149103073602, -0.0936155421797, -0.0899287686253, 0.00682393646434, -0.00360374475333, -0.0333015346974, -0.0487270061003, 0.0101192935553, -0.0344465810997, -0.0711506889984, -0.000671628899353, angry
0.0839029518053, 0.0513884356288, -0.111806199682, -0.119762368406, 0.0160352375839, -0.0445067331431, 0.0944659193403, -0.111341213706, 0.0172655975931, -0.0538792118188, 0.0187418864818, -0.217501987241, 0.0396592360902, -0.0100540514654, -0.0226020046132, 0.0897962393121, -0.0748844538497, 0.0113154816815, 0.186321189332, 0.169401588022, -0.00723762717117, -0.0931282803527, -0.18716665338, 0.0539064117324, 0.0340184888483, -0.175394768971, -0.0757117015893, 0.0616757718693, 0.0066946726778, -0.0413373233333, 0.00989268455523, -0.0167252673081, -0.145081736717, 0.0783936952492, -0.00793220047822, neutral
0.0765441474732, 0.0512294132495, 0.0918447670838, 0.0112320370482, 0.0258430931844, -0.0995908274212, -0.0340684704286, 0.0131913495344, 0.037438840127, 0.0870083116385, -0.189789238638, 0.0188721137598, 0.013509749177, 0.212600479322, 0.012766612545, 0.0556479839561, 0.0367614942309, 0.044473002121, -0.131374594272, -0.0788922808097, 0.0429718753082, -0.087346984429, -0.0464780788654, -0.022050991435, -0.067437398251, -0.139694465733, -0.0714048555101, 0.0568686341769, 0.0678042685069, -0.0867769940328, 0.00239688080912, -0.0274997365568, 0.00465723052006, -0.00592815683198, -0.00930935659989, neutral
0.0597787239114, 0.0278895619187, 0.0393388669232, -0.034327028041, -0.0230900530699, 0.0270143414811, 0.123830031285, 0.0474982027622, 0.0832471844822, 0.0189761341278, 0.0797469400168, -0.141490127246, 0.00956209303269, -0.0594801081783, 0.0537914157894, 0.0439752253703, -0.112791058596, -0.00657910702895, -0.0117472520948, 0.00473301317011, 0.00799776629113, 0.000579203739325, -0.112597763501, 0.0665641680176, 0.0882121390582, -0.153174797941, -0.00628419958898, -0.0650279511322, -0.0169484833352, -0.107047301497, -0.0173533453166, 0.0587503167446, -0.118106137946, -0.0171156157372, -0.0449411309823, neutral
-0.0793701466078, 0.107402748705, 0.00852394427617, -0.0829565869658, -0.00688559140604, -0.0646915162752, 0.0296995200685, -0.125091373587, 0.112451215799, 0.0223277122293, -0.0896122805849, -0.0145282662951, -0.101345138353, -0.0906693567339, -0.185404617298, -0.031969992244, -0.119363452657, -0.00295588352437, -0.124062470846, -0.000683792693961, -0.0355439253861, 0.0659085720454, 0.040095443355, -0.094980136206, -0.0282392073763, 0.0058041200214, -0.0201758655738, 0.0815647037901, -0.107123643212, -0.0175236885326, 0.0838732117738, 0.0120539108286, 0.069103396524, 0.0598552128491, 0.06477902307, angry
-0.091684643936, -0.118833727972, -0.0515687438243, -0.0483197703729, 0.0678762852665, 0.190726429012, 0.0540477157207, -0.098844826157, -0.0134835320573, 0.0841937856421, 0.0383645179328, -0.0400514215613, 0.0557328588281, 0.0403565166421, 0.0371335812023, 0.0231978856463, -0.0703163585409, 0.0307714344116, -0.107450297456, -0.0677885942073, 0.152447675402, 0.0600201062419, -0.0317516326989, -0.0829694156675, -0.130762991617, 0.0170605419449, -0.00425918551963, -0.0411850249985, 0.174019991507, 0.0496542733366, -0.0431123384509, -0.0405320311806, -0.0620827883773, -0.00837788325433, -0.0292360947842, neutral
0.0724960438463, 0.0543094901909, 0.0747827775721, 0.0830670781683, -0.0130253583522, 0.0299530648517, 0.00394552501688, -0.0594239174188, -0.0668946128234, -0.0289949901821, -0.0532977961996, -0.0207149284434, 0.0569137309974, 0.104382282681, -0.0965609789068, -0.022524904069, -0.0118173415444, 0.0147231130203, -0.0664980427626, -0.0287304164516, 0.084216123969, 0.131841419033, 0.12813538149, -0.0729441216465, 0.153325609062, 0.0884936849156, 0.00803250862555, -0.0900495249825, 0.00897788950563, 0.0811108592745, -0.0793007729139, -0.0220497368542, 0.0571538125101, -0.0318687401415, -0.122268950638, neutral
