@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Dimension_25 CONTINUOUS
@ATTRIBUTE Dimension_26 CONTINUOUS
@ATTRIBUTE Dimension_27 CONTINUOUS
@ATTRIBUTE Dimension_28 CONTINUOUS
@ATTRIBUTE Dimension_29 CONTINUOUS
@ATTRIBUTE Dimension_30 CONTINUOUS
@ATTRIBUTE Dimension_31 CONTINUOUS
@ATTRIBUTE Dimension_32 CONTINUOUS
@ATTRIBUTE Dimension_33 CONTINUOUS
@ATTRIBUTE Dimension_34 CONTINUOUS
@ATTRIBUTE Dimension_35 CONTINUOUS
@ATTRIBUTE Dimension_36 CONTINUOUS
@ATTRIBUTE Dimension_37 CONTINUOUS
@ATTRIBUTE Dimension_38 CONTINUOUS
@ATTRIBUTE Dimension_39 CONTINUOUS
@ATTRIBUTE Dimension_40 CONTINUOUS
@ATTRIBUTE Dimension_41 CONTINUOUS
@ATTRIBUTE Dimension_42 CONTINUOUS
@ATTRIBUTE Dimension_43 CONTINUOUS
@ATTRIBUTE Dimension_44 CONTINUOUS
@ATTRIBUTE Dimension_45 CONTINUOUS
@ATTRIBUTE Dimension_46 CONTINUOUS
@ATTRIBUTE Dimension_47 CONTINUOUS
@ATTRIBUTE Dimension_48 CONTINUOUS
@ATTRIBUTE Dimension_49 CONTINUOUS
@ATTRIBUTE Dimension_50 CONTINUOUS
@ATTRIBUTE Dimension_51 CONTINUOUS
@ATTRIBUTE Dimension_52 CONTINUOUS
@ATTRIBUTE Dimension_53 CONTINUOUS
@ATTRIBUTE Dimension_54 CONTINUOUS
@ATTRIBUTE Dimension_55 CONTINUOUS
@ATTRIBUTE Dimension_56 CONTINUOUS
@ATTRIBUTE Dimension_57 CONTINUOUS
@ATTRIBUTE Dimension_58 CONTINUOUS
@ATTRIBUTE Dimension_59 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.0742984016616, 0.0181189784504, 0.126772094215, -0.0184973239591, 0.0830586306175, -0.0444112756515, 0.0468751308054, -0.00494464638737, 0.0247561999163, 0.0740561244573, -0.00892741851825, -0.107346480075, 0.161121617183, 0.0141158325079, -0.0149206268211, 0.0532271147593, -0.0404305521108, 0.229913004785, 0.0265038352009, 0.104617431992, -0.107538593265, 0.0172049003004, 0.00467992586054, -0.00759219965735, -0.0801350616876, 0.0932076458972, -0.0291443791131, -0.0388921812412, 0.0965064339337, -0.123684222583, -0.0301823454807, -0.107668349924, 0.0221942185906, -0.0662333316486, 0.0481984686754, 0.066446365148, -0.167704686757, 0.0671758273561, -0.0715532069286, -0.0890807228843, 0.0358626673025, 0.175266856051, -0.00498002791342, -0.0535387302889, 0.00704928912928, -0.0122768546705, -0.0531847182021, -0.145978763615, 0.0393127873465, -0.101662215013, -0.0629611817309, -0.0125735199698, -0.0335876463436, 0.0996033143128, -0.0144690745571, 0.142215841954, 0.00418915828467, 0.0713416897781, -0.0458184880371, -0.0360702574309, angry
-0.0529605539555, -0.0984006556622, -0.0644439600165, -0.0749076059315, -0.0836715482426, 0.124701729221, 0.00191298870952, 0.131899520295, 0.0356089463344, -0.0530505943062, 0.0285260755542, 0.103346456271, 0.108200452948, -0.00967805567923, -0.0523667142323, -0.00515174419177, -0.0496491231867, 0.00395140880474, 0.0549217559592, 0.0950831477488, 0.0439231509599, -0.00506050702225, 0.0654245766394, 0.076707860302, 0.0843811743962, -0.0297101363459, 0.0488939534719, -0.116214252741, 0.0675535540493, -0.000964674360335, 0.0552564595311, 0.00710658575787, -0.0193847469742, -0.0263208618501, -0.120919398272, -0.0425985874701, 0.0557992050549, -0.0213876606929, 0.0479991674431, 0.0158209040083, 0.00306156389998, -0.0543980369232, 0.0711936543475, 0.0168252116836, -0.0164251220975, 0.0236839009662, 0.0104125144152, -0.0285389317538, -0.0590790748721, 0.133582760691, -0.116745183111, 0.0525289523494, -0.0375255095651, -0.124506286074, -0.0368492107973, 0.0434117728211, -0.0813588316673, 0.176933271511, -0.0735760652515, -0.147297288162, happy
-0.0791088289115, -0.0467687726688, -0.0329191975646, -0.0441846382346, 0.0921226970216, 0.118109386552, -0.0508743764846, -0.04159843624, -0.0181044503597, 0.0568195685572, 0.00201792026113, 0.041566275855, 0.0733870065726, 0.100025659842, 0.0699455878593, 0.0576819338897, -0.0153060869029, -0.0742464060816, -0.078836561556, 0.0403947353238, -0.0581986633718, -0.0709731149181, 0.0310995646523, -0.0394325099267, 0.144856435057, -0.0194386181815, -0.00674674812243, 0.0936956993891, -0.0648929641242, -0.123600176997, -0.0234171671796, 0.0676533862246, -0.0733962961445, -0.00751909913375, -0.0361665587465, -0.199554922836, -0.0617507478952, -0.0359781300816, 0.0324371502166, 0.0469269220289, 0.230133036456, -0.024538879152, -0.0944877583155, -0.0363892710173, 0.0586865334492, -0.00639738291251, -0.104380729495, -0.0194885279574, 0.0622201692363, -0.0424024262953, 0.00374452624464, -0.138096968026, 0.0134807786098, 0.0826419396988, -0.0324843822291, -0.111807887494, 0.112753180028, -0.0449486781356, -0.00673252691703, -0.0777489603072, happy
0.0159505080233, -0.0946330661322, 0.0781772758827, -0.0629076525459, 0.0016035415052, 0.0195296814231, -0.0598888715869, 0.111421968271, 0.0286730335969, 0.000804937621602, 0.021305023808, -0.0779411120352, 0.0809117637182, -0.00136267004951, -0.0131459806296, 0.0621644373635, -0.0242185386816, -0.086595955679, 0.0635289450869, -0.10077146904, 0.00634646568516, 0.0654645738984, -0.0241951126857, 0.0353922073812, -0.126155807759, -0.00811492849178, -0.000379044607756, 0.101387889049, -0.0166361614808, -0.125307840329, -0.0542448236951, 0.0197461381202, -0.0164932743786, -0.0601407513805, 0.0440488209183, -0.0471361421746, 0.0286592908663, 0.060249095576, 0.0222193746235, -0.0162864748809, 0.0365344720608, 0.0411904574888, 0.0157301038126, -0.0628429799169, 0.15627462383, 0.102482118993, 0.0436769469005, 0.15355651771, -0.0518093849414, 0.182820627981, -0.150039624896, -0.208957646746, -0.175850328616, 0.00251679343549, 0.0863984704452, -0.170710550551, 0.0493443155328, 0.0406378652529, 0.0111961389623, 0.0871617194703, angry
-0.141550187666, 0.131593469468, -0.0420905468534, -0.0284593208414, 0.00487206251712, -0.00523106372371, 0.0425215688525, -0.0343601758012, 0.0481278841826, -0.00999502822932, 0.0192553623214, -0.0902987062935, -0.0716460062275, 0.0300419079807, 0.0622971452824, 0.02365204859, 0.0330666009584, -0.0466641604825, -0.0261529765662, 0.123818866506, 0.0101117069897, 0.0391692640467, 0.0653555231754, 0.00416577872945, 0.126074046604, -0.0412795595403, 0.0585987431023, -0.156901208997, -0.128432227526, -0.0344333788742, 0.0707231385307, -0.0152409248374, 0.0769445596099, -0.110594399366, 0.0734224635618, 0.0338003697339, 0.0550366495427, -0.0567708994487, 0.0772506460498, -0.0530807121703, 0.0300282248319, 0.0968074760839, -0.0466930588868, -0.109721156439, -0.0314553260217, 0.0131742769111, -0.0230962924455, 0.0367991302474, 0.0348495872938, 0.00804977490501, -0.11201921703, -0.14070861138, 0.00150497272355, 0.0290724059389, 0.0952303176268, 0.0228852720586, 0.0390783861983, -0.0413997390929, -0.0710219537542, 0.0662253090214, angry
-0.102017025276, -0.0656165704939, -0.0116741654416, -0.0189562074059, -0.0818624446248, 0.0377217687384, 0.0101055022798, 0.0228774456926, 0.165041678639, 0.0701214150478, 0.0300026188341, 0.0434069987875, 0.00870454407107, 0.0295524227818, -0.170754236453, -0.0278528147461, 0.0870506056125, -0.00575177642756, -0.0292594626109, 0.0435312872044, -0.0910237759938, -0.0765145290971, -0.0931039355955, -0.0191091222419, 0.133373733711, -0.0505716718207, 0.0365518404861, 0.0928149616586, -0.0177046260073, 0.020468297471, -0.115500237276, 0.0526639552328, -0.0211306093048, 0.0726641703622, -0.0736944133369, 0.101413565229, 0.016672721229, 0.0386905519651, 0.031932228563, 0.0101267880959, 0.0565077778619, -0.0722829497554, 0.00351286028264, 0.068063635381, -0.162414708915, 0.137679553944, -0.0419539376812, -0.0890974293579, 0.137916455756, -0.0144287178624, -0.00419914893719, -0.0292247244089, -1.16250643504e-05, -0.0236336811725, 0.0677594301589, -0.142518230761, -0.0910335460839, -0.0469477585826, -0.0753180242035, 0.0307995246359, angry
0.00903385812073, -0.107219372892, -0.0690466294633, -0.0775842664026, -0.0676990660283, 0.0722072752121, -0.0273521433992, 0.120305248685, 0.0316637288387, -0.131331034027, 0.0139708111893, 0.0915800459612, 0.0349080521322, 0.077194316991, -0.0363235396012, -0.0617631534894, -0.115680504687, 0.0568787545986, 0.102343112862, 0.111094883597, 0.0259058181711, 0.0627762530754, -0.00668975461966, 0.095852354293, 0.124296533261, -0.0899768643814, -0.0545266869372, -0.00786800748604, 0.103479551978, -0.00148156951726, 0.113151232162, 0.0163692604145, -0.0639227661753, -0.0173326513028, -0.0445917296262, -0.100862181851, 0.188946899587, -0.000162440098604, 0.080830804902, 0.0378723787987, 0.0346045877006, 0.10488582299, 0.0505735152391, 0.0937701206959, 0.00202767437063, 0.00863752293867, -0.0164864606152, -0.0401259231252, 0.056430522142, 0.132667770633, 0.0146060347591, 0.0168498267892, -0.0612829482083, 0.0302868013158, -0.0604108593892, -0.0686172047987, 0.0795910689469, 0.0855687351611, -0.0185026199758, -0.019643587276, angry
0.100006974667, 0.0579372882768, -0.0507056526161, -0.0508723070411, -0.0152189120705, 0.110647909164, 0.0272179742285, -0.045228760305, 0.0143061335901, 0.040285333538, 0.092864561801, 0.199273932674, -0.0420369611149, -0.0147333193593, 0.0765475230972, 0.203868366834, -0.0562137237509, 0.00107903552055, 0.0494929218294, 0.0159463872594, -0.00017403868478, -0.0313777418557, -0.0108092233388, 0.0304067775574, 0.101231724934, 0.199335739027, 0.0323468493887, 0.0835025887921, 0.0287666083701, 0.0708760451954, 0.149772958985, -0.00414931777714, 0.133228409945, -0.131714147225, 0.109155835348, -0.0180818688964, -0.00669483943545, -0.0665226455508, -0.0213701835135, 0.0593692304968, 0.0140022171996, 0.10909075477, 0.0747789017685, -0.106984314965, 0.0276923833474, -0.0392792969768, -0.075933767578, 0.0341860760042, -0.0247988647424, 0.0594488353399, 0.110639027729, -0.0391533779767, -0.0215118752185, 0.123287844646, -0.083106433089, -0.00560084715971, -0.106950292307, -0.0543590092143, -0.0610386504618, -0.0703857288785, happy
0.0320803201333, 0.0250966863207, -0.00511618025738, -0.0804120714424, -0.0365018337468, 0.0705129800852, -0.0296222433324, 0.152230965682, -0.0109995097061, 0.145845350756, 0.0624195362251, 0.0210434166356, 0.107836274667, -0.0072303627661, 0.0573096059742, -0.0264298623972, -0.0392857285225, -0.0533474400625, 0.108954304899, 0.0434019254492, -0.144542480505, 0.00707171373049, -0.0962682386822, 0.0026467508038, -0.103139676986, 0.00837018963591, -0.0470824905172, 0.0675992335951, -0.0230796016815, 0.100188419565, 0.128773107802, 0.0313078544678, 0.0436627130263, 0.0390154101002, -0.114567369242, 0.0395268704442, -0.0588844251216, 0.0853459588739, -0.130989317963, -0.0125080848139, -0.0695951073718, 0.0254982684603, -0.0560327024937, -0.140476451687, -0.138070765856, 0.0320556490305, 0.011077198168, -0.0398672968922, 0.0650172131775, -0.252492543137, -0.0599477024088, 0.0960518144648, -0.132512207505, 0.0134080655184, 0.00954727561917, -0.0706702989099, -0.014104139954, 0.0732261656699, -0.0977156370814, 0.0206293579482, angry
-0.118835592912, 0.121832129396, 0.0407903638587, -0.0483824062526, -0.0211430480277, -0.0523081886886, -0.0131428365929, -0.00543405443493, -0.00733896217426, -3.88363694624e-05, 0.0245615095111, -0.0247991669626, -0.0324094333896, -0.053766320002, 0.0836930050242, 0.0766146446955, -0.0705537251604, -0.116034931146, -0.0309839266384, -0.0471051575729, 0.0204746428659, 0.101724589124, 0.120204450253, 0.0400700182005, -0.0772267145202, -0.0520328754791, 0.0338860327243, -0.0218955532942, -0.0136208276207, -0.150454580858, 0.120220051379, 0.182093256634, -0.0257610047123, -0.0817756324098, 0.0846343115743, -0.00144623651419, -0.0764840210201, 0.155046287865, -0.115350955038, 0.0307721481843, 0.0808357317976, -0.141683619753, -0.118488020441, -0.0115603291258, 0.0129217320331, 0.00905544036586, -0.0308706592281, -0.0187028888312, 0.233931052174, 0.061937382592, 0.000953727679492, 0.195529028468, 0.0277556575465, 0.0470053667896, 0.0273220600629, 0.0554601286655, -0.0912394871299, -0.046601984402, -0.0534183688161, 0.0143611087219, sad
