@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
-0.0372700867475, -0.0044486928146, 0.140730240194, -0.0397193568664, 0.0616369008957, -0.00326704700495, 0.0980098413544, 0.128486089146, -0.0619059036018, 0.0756088971641, 0.0473081175082, -0.0230108853719, -0.0983207533672, 0.0258995313243, 0.191871676106, -0.0185487307402, 0.00836054712405, -0.05436899002, 0.0167994223022, 0.0189278395662, happy
-0.0978054770567, -0.0372360317149, 0.104162115397, 0.0402409769482, -0.0151564634325, 0.0728859940614, 0.0542376103659, 0.0387271279776, 0.0924378898967, 0.0566492764607, -0.0571472585237, -0.145135027231, 0.0209714683361, -0.0902790742216, 0.01500709804, 0.0119671118548, -0.0288255490117, -0.0400055891649, -0.00151441090531, 0.0710361021974, sad
0.096943301337, 0.0570571040981, -0.0011301720374, -0.0195733599075, 0.010852474403, -0.0662459141008, -0.0435929812257, 0.0626592212803, 0.036621270304, 0.0577606894009, -0.131906414183, -0.0708174381289, 0.00788690407058, -0.0130301553248, -0.0899323798456, -0.000683066783532, -0.00260882925966, -0.0454717610963, -0.041636865886, 0.0876489692658, neutral
0.01014187006, -0.0293091662586, 0.00705560081652, -0.181700026288, -0.027374469037, -0.0496064632971, -0.0385120500968, -0.00994175104657, 0.109622209434, -0.117515217799, -0.0433447649248, -0.027637410051, 0.0302034181313, 0.0418583506395, -0.0684733101112, -0.0427270667407, 0.00681035660098, -0.0206112764715, 0.135549884772, 0.0184988248857, neutral
-0.0890565999619, -0.0394200992832, 0.0650763477593, -0.0359445724339, 0.0535973622623, 0.0877625768011, 0.050028876927, 0.0524609052747, 0.0797679496853, 0.0193656343861, 0.0284090196766, -0.226404087413, -0.027347783021, -0.0762567699502, -0.0674222367165, 0.0126990844344, -0.0928792546061, 0.0123955946358, 0.0606660649608, -0.0362959097023, scared
-0.0884495673021, 0.0865052605208, -0.0472038654391, 0.125055059328, 0.0354707074654, -0.0511505136888, -0.00831920979719, -0.00401159132669, 0.0508702676235, -0.0318685735473, -0.0655628798415, 0.0551527577111, -0.0155790597267, 0.12271945986, 0.055821065804, 0.0544256758044, 0.000837489783749, -0.000556709067549, 0.132485561799, -0.00133202484666, disgusted
-0.0526543803858, -0.0611458298907, -0.0202168410713, 0.00998227728239, -0.0980078450013, -0.0852996560331, 0.0283017845975, 0.0122307140343, -0.0332256995403, 0.203974602731, -0.11478235168, 0.0973889678211, -0.0333591200637, -0.0543881561564, -0.0734159151078, -0.0391039561216, 0.0818010357549, 0.136468291475, 0.0961476003646, 0.0303242553737, neutral
-0.00895804267823, -0.0666303925609, 0.102813326569, -0.0666959401438, 0.0319095099448, -0.116246829823, 0.0349751028707, -0.096761585813, 0.0763516879317, -0.0869736602555, -0.0210150822802, -0.012673993343, -0.0462791045662, 0.081329427334, 0.0550937442493, 0.0260585299503, -0.043120443548, 0.0249063646758, -0.039690424884, 0.0212062131263, disgusted
-0.0151830460716, 0.00176424860362, -0.0232033245448, -0.122202967827, -0.0510842913327, -0.0322461844844, -0.0612822618666, -0.00401174170605, 0.0476491332354, -0.113153034266, 0.127171920543, -0.0363448992261, -0.00165702307839, -0.0703722090767, 0.0547108335689, -0.0537729840695, 0.193051595175, -0.0664043104282, 0.252779482211, 0.00628457599455, surprised
-0.0492689788253, -0.0437198752812, 0.0680249252407, 0.0381349187354, 0.0806540107787, 0.0471647009537, -0.0241369191882, 0.0457540110645, -0.0782962136314, -0.0398108510748, -0.0380747107551, 0.0178210615896, 0.0530920955049, -0.0040682772324, -0.155667905684, 0.0938634924326, 0.04246137697, -0.0838202314354, 0.0530830758687, -0.0937046885951, neutral
0.089624748794, 0.030912112114, 0.00093810404631, -0.0744515694264, -0.0306132124512, -0.00748335079574, 0.14341478168, 0.0794169065079, -0.0994114181605, -0.000475787984549, -0.0494655262244, 0.0818675403401, 0.0531445793918, -0.0800271342856, 0.0592902737848, -0.0235784775815, -0.0190145633305, 0.0466483855945, 0.0317002401868, -0.0481028063595, happy
-0.0968914319587, 0.114428461437, -0.0629173529943, 0.110583368585, 0.069150876984, -0.0391482484177, -0.0145897186023, -0.000924182081303, 0.0668688469165, -0.0608467148314, -0.0388684372287, 0.010679588268, 0.00986494935273, 0.0472991456129, 0.0444160650112, 0.0798073538626, -0.0548483663358, -0.0171954533179, 0.0707391196429, 0.000821892144562, scared
-0.0195205848022, 0.0064226116953, -0.0261158761142, -0.0946024903378, -0.0886241261637, 0.00118446940441, -0.0363293086048, -0.0156173182389, 0.0497368409677, -0.118681462033, 0.102909812704, 0.0337510257976, -0.0275009008173, -0.104635162967, 0.0283281921788, 0.00112448905787, 0.0317069972964, -0.13894202337, 0.167620986562, 0.0860582682229, surprised
-0.0759286917517, -0.0261724657704, -0.103503187363, -0.0372991404005, -0.139206708952, -0.0158287884929, 0.00540243627344, 0.111944879089, 0.0360291762204, 0.00137361510892, 0.03053785748, -0.0835394356243, -0.0155893106621, 0.0181779655693, 0.0136145666466, 0.168780299422, 0.118390101568, 0.19210862776, -0.0538715584463, -0.0748493012295, surprised
0.0916094928738, 0.0540898049158, 0.02467702115, -0.0205099910879, -0.0666332175117, 0.00698878429359, -0.129876037803, 0.0726536700291, 0.0259972885005, -0.0107391518566, 0.0427623516611, -0.103738357237, 0.0307433311138, -0.00709705666453, 0.0790756681348, 0.0847292476036, 0.00379109812969, 0.0961811321454, 0.0459474180359, -0.0223950326111, surprised
-0.0373631287303, -0.0971955498953, 0.085929656321, -0.00937736980223, 0.100614521837, 0.00560088416897, 0.0131676670794, 0.126385052607, -0.221900153032, 0.00102310439137, -0.0232606507575, 0.0347296049002, -0.00518031030027, 0.0754994733974, 0.0127130360667, 0.0946668891184, -0.113564043389, 0.0346053912121, 0.0545191366132, 0.114496871185, happy
0.10001821673, 0.0511712295724, -0.0251330901347, -0.00973094492099, 0.0246191817213, -0.064452459402, -0.0170323002449, 0.0420459109152, 0.0248425534276, 0.0447340923165, -0.074656295097, -0.0668221382518, -0.0300646166069, -0.020792920015, -0.0794829428176, 0.0164230924628, 0.00321192598517, -0.151271314701, -0.0349143153349, 0.0462429223842, sad
0.0489669707343, -0.153109580708, -0.102648511524, 0.0422891438604, 0.0950585674535, 0.028871572699, -0.0123009943078, -0.00650735619391, 0.0193026753778, -0.000663639231042, -0.0219186859329, -0.0840641061916, 0.0926892770259, -0.043026437833, 0.0989684176104, 0.00733786744715, 0.101839986692, -0.00915139263845, -0.0457946136719, 0.0856547450729, disgusted
0.0844865886403, 0.0566946964839, 0.059207575931, 0.01714884377, -0.0143655871457, 0.0119869850902, -0.0199201443414, -0.0635532944337, 0.016571506089, 0.0517634215604, 0.0930017754658, -0.030873859997, 0.135175032029, 0.122339432705, -0.0524344111495, 0.0204255593311, -0.0629972301125, -0.0541557412627, 0.0437998420116, 0.0224282091289, sad
-0.0886959385969, 0.0873463003393, -0.0250041990905, 0.0798063018763, 0.0805545501077, -0.0633330463645, -0.0319066343115, 0.018183983065, 0.0960360799896, -0.0814685366749, -0.122785447456, 0.00401131158932, 0.0134099012299, 0.0509408859843, 0.00417420428863, 0.0947790879292, -0.0285882363303, 0.0672632873922, 0.0816592812643, -0.0602362220405, angry
-0.070096247069, -0.097049667449, -0.118770567599, -0.00616276488405, -0.0760808458561, -0.0956292297835, 0.0634144744687, -0.0215401204326, -0.0365344822277, 0.127090604747, 0.0484994208232, -0.0220466719121, -0.0216141620105, 0.0361701978485, -0.134499452465, -0.0874528514838, -0.0656599007285, 0.0390450508488, 0.0252068158966, 0.0522671324899, sad
-0.0984331363678, 0.145886557617, -0.0637912534952, 0.00475946618902, 0.0513862754423, -0.0142200279738, -0.0389681542236, -0.0073338114239, 0.0706689886594, 0.00886146043649, 0.0379609592671, 0.11904418755, 0.0452870742513, -0.0782550043252, -0.0220606432579, -0.0354211392134, -0.0640030888121, -0.0348229871613, -0.0935564544542, 0.155450162128, surprised
0.0665362980339, 0.0632876185012, -0.0720520181069, 0.00975608861593, -0.0931814622464, 0.013374923351, 0.0549233648916, 0.0988613083157, -0.0102572600145, -0.163597462857, 0.0120346322184, -0.0722508227909, -0.0466447288243, -0.0639861983075, 0.0523083447941, -0.0205999803841, 0.0311222312022, 0.0592327865795, -0.0308634584722, 0.052818784669, surprised
-0.010254462679, -0.063301795163, 0.0367589688318, -0.103249894328, 0.0549476840342, -0.0778184436515, 0.0485732768016, -0.0949788028696, 0.0947417009731, -0.0297438514304, 0.0979753997508, -0.0273812699555, 0.024942952781, -0.0223822603822, -0.0975868899487, 0.0155235513236, 0.0861376196442, 0.0712762385834, -0.0139699533313, -0.0479870825491, scared
0.018163772199, -0.0246097776918, 0.0251935333363, -0.171853530795, -0.0574753266165, -0.0384964811648, -0.0528170127421, 0.0260794775564, 0.111667635743, -0.14024568067, -0.0836323189842, -0.0168108785373, 0.0250156660215, 0.0885247703384, 0.00317850465977, 0.020170873503, 0.00829468830525, -0.00944456131883, 0.123014683503, -0.00680450657695, neutral
-0.0876990377701, 0.125105966071, -0.0547490189089, 0.0222219307019, 0.112823606238, -0.0279704562179, -0.0183539651357, -0.0120944795769, 0.0579104693706, 0.0120202014994, -0.00782260897178, 0.0757723364134, 0.076988807785, 0.0388132518368, 0.0093788099037, -0.00712833649211, 0.0893497814689, -0.0237767273538, -0.0211016948451, 0.0395235169329, sad
-0.0484926685124, -0.046126635192, -0.0612834744518, -0.0497930530356, -0.147071504016, 0.016083361912, 0.0290314370818, 0.0974831018291, -0.0270584498713, 0.0627514608002, -0.0407822588849, 0.0581770208808, 0.0338970736411, 0.0623036635331, 0.0349922775989, 0.0969770351028, -0.0337549590168, 0.045622267781, -0.0701379580268, -0.0257511223737, happy
0.084587015022, 0.0998426580432, 0.00238003275869, -0.0181008220218, -0.050079873445, -0.0180329211647, -0.0627092393528, 0.140754737057, 0.0132752144359, -0.0326546284327, -0.0594143453163, -0.0501213073405, -0.0443944497262, 0.0551757302762, -0.0121700570848, -0.0783200431016, 0.0726616934133, -0.0022338128553, 0.035835285422, 0.166058998181, surprised
0.0803504571627, -0.00905631437121, -0.00290203902048, 0.0882537777871, -0.0595490502665, -0.025245058988, 0.11457870955, -0.0723042839104, -0.0072457777509, -0.0635122767753, -0.101410107289, 0.0268490205769, 0.0679369581558, -0.0959542064824, 0.0665645667662, 0.0427142064158, -0.0549039787946, -0.0514800135782, 0.0400279973766, -0.0245742065043, angry
-0.0536426687241, 0.0623731509405, 0.0701903576167, -0.052448423039, -0.043724858688, 0.0717788279715, -0.0219558032341, 0.0539889200601, -0.0442360501035, -0.0472821376447, 0.172273613395, 0.161324205008, -0.0311779963819, 0.0859605005056, 0.0233933766721, -0.0138431706786, 0.177441373711, -0.0391004527793, 0.0320865843638, -0.0357070543573, scared
-0.0990851845388, -0.0221940793673, 0.112393619933, 0.0633952017645, -0.0397661907481, 0.0744289588267, 0.0649409569678, 0.0272722206247, 0.106722889896, 0.0517761162024, -0.0474408675028, -0.103032377029, 0.0508039109939, -0.0539948831919, 0.0262808253491, -0.0279615005095, -0.00955376407292, -0.0495454903882, -0.0527612376239, 0.0899692353011, sad
0.0720682384534, -0.117197055319, -0.109382280981, 0.0320184232811, 0.0837844393535, 0.100087459367, 0.000400968141953, -0.045013755275, 0.0217282280843, 0.0559559577999, -0.0207339913239, 0.0173270836487, 0.00959476209927, 0.0265798188144, 0.0553103954446, -0.0250853605752, 0.107251651113, 0.0405519019767, 0.0234639236323, 0.0905892393346, scared
-0.0955318976319, 0.144972894568, -0.076179783547, 0.00228464964429, 0.0744309345813, -0.0185833875712, -0.0264415843081, -0.00669110266726, 0.0569733544786, 0.00237012032893, 0.0396939524386, 0.11397342089, 0.0457003362753, -0.0793059821779, -0.0136484551579, -0.0476252720709, -0.0665706769983, -0.0054448865672, -0.0840424661585, 0.113801763507, surprised
-0.0412579484308, 0.0088362124973, 0.0168934208013, -0.0105878882131, 0.0450312686641, 0.0982824409026, 0.0201502288307, 0.0400628075311, -0.131320947259, 0.00514604938739, 0.124918430636, 0.0552262825597, -0.0226354643407, -0.00621981171465, -0.226792560291, 0.0310962404683, 0.141199660875, -0.0264261869555, 0.145598883827, -0.0200729010763, scared
-0.0827638514488, 0.00408867677223, 0.110246630008, 0.0188730201553, 0.00256667949396, 0.11236168687, 0.090592088059, 0.0223375068456, 0.0942948357728, 0.097386570754, 0.00732844120417, -0.0454260097419, 0.0110913153593, -0.0425125188125, 0.0979565662249, -0.0125878019109, -0.00933752897527, -0.0476261565875, 0.0368237151755, -0.00296593159782, scared
0.0851990972823, 0.05400481808, 0.057896198234, 0.00771238598609, -0.026569402678, 0.0245500609191, -0.0436575223499, -0.0498190963166, 0.0347309446012, 0.0841236311518, 0.0614454866298, -0.0354670384664, 0.133281765845, 0.0955184761528, -0.0374028269247, 0.00113910555043, -0.0395582480332, -0.0303342167845, 0.0674482924751, -0.00642089357495, sad
-0.0412192451195, -0.0525240489244, -0.0481924790376, -0.0247599041342, -0.103183755709, -0.073182363636, -0.0136175069892, 0.0328943499561, -0.0230688148749, 0.181960574434, -0.097255140504, 0.162562003792, -0.0241479998309, -0.0446355595408, -0.0648646407416, -0.0310397162549, 0.0746652139734, 0.0877526635091, 0.0730123234518, 0.0296678275574, neutral
-0.0715162222632, -0.00244775450139, 0.0207332697911, 0.0691885746154, -0.0402203563919, 0.00727267177324, -0.016072114284, -0.164260813698, -0.0890776433441, 0.00345519554918, -0.0623277532675, -0.0651038012353, -0.103863662845, -0.0687597787982, 0.0831703228628, 0.103237776114, 0.064186914103, 0.0936184227979, 0.0809118638884, -0.00850125523969, angry
-0.0726159133709, -0.0788165174795, 0.0614527574424, 0.0203151528044, -0.0332146566396, 0.0839334851465, -0.0161341309699, 0.0228383970245, 0.0952386658877, -0.0232321277288, -0.0594768549785, -0.0701591737069, 0.106901081524, -0.0977216876615, 0.0352032013209, -0.0467741398575, -0.110684827088, -0.0730793118562, -0.0328857279687, 0.121875885607, disgusted
0.0649624135326, -0.0705297509024, -0.0290803340994, 0.0746197914117, 0.0890492455864, 0.0914795254625, 0.0328494840117, -0.0644452955316, 0.0589425770281, -0.0199874139235, 0.0808111742638, 0.0545081372878, -0.139333765849, 0.0493706020181, -0.0857189790772, 0.0722179993519, 0.054073497751, 0.0534227461041, -0.0554270518024, 0.0986772058872, sad
-0.0555849926288, -0.0598033870073, 0.0288476545344, 0.0386846495632, 0.096353295576, 0.0386736541368, -0.0152294490126, 0.055005130418, -0.0812778332179, -0.0571931925682, 0.0026204187024, -0.0499119005591, 0.0407487176453, -0.00830856645467, -0.118535715668, 0.0475633555694, -0.0381100581347, -0.0490198256839, 0.0379686452295, -0.0988581032332, neutral
0.0817658868929, 0.0275532140198, -0.0376036617248, -0.0254936558663, -0.0789243903565, 0.0262077781479, 0.0930552318263, -0.0114332954684, 0.0156541017419, 0.000796405525477, -0.0825198324503, 0.0969205895801, 0.0990990516422, -0.079745632951, -0.0121300290673, 0.0136351356468, -0.074452331107, -0.0332657688866, -0.00340228237188, -0.145380919472, neutral
-0.0398434350554, -0.0669820061256, 0.117046478344, -0.0425591072815, 0.0863463979252, -0.0130364805496, -0.0238556289661, 0.0881208758579, -0.12299439289, -0.0373184242116, -0.0944807219917, 0.0834146234231, 0.0377739186104, 0.0610833753789, -0.0616459234003, 0.130494334681, -0.0547364910905, -0.0182445414336, 0.0490944636482, 0.0797986218386, happy
0.0885249104569, 0.022238044083, 0.0328156008771, -0.00493208744133, -0.0150827558984, 0.0029861655768, -0.0998197870515, -0.0373555650686, 0.0219875232993, 0.106870026269, 0.0165870571208, -0.0245451219174, 0.0762060252385, -0.0293074723843, -0.0600727480988, 0.0228665711678, -0.0699559683202, 0.0540497151816, 0.0397291379598, -0.0324419535565, neutral
-0.0876317760248, 0.102956848449, -0.0138718131836, 0.0308105868117, 0.151109265751, -0.0457273164013, -0.00270482862718, 0.0461836853237, 0.00597134253306, -2.64399831953e-05, 0.012967994887, 0.0570604590157, 0.0867646901481, 0.044828303029, 0.0278129164602, 0.0417300082352, 0.0433987229432, 0.0633556704482, -0.0216597949456, -0.0806085347243, sad
-0.0483745585442, -0.0438519269057, 0.037533557453, 0.105094293012, -0.0636848969369, -0.0280903091882, 0.0625744411026, -0.0301898111517, 0.0203530485258, 0.0326820415777, -0.0126566504862, 0.135473710672, -0.0713010154229, 0.153485430279, -0.0273362431037, -0.0574913516242, -0.124164846281, -0.0569062589011, -0.0112911868509, 0.0738147663587, angry
0.0801830440719, 0.0493299593312, 0.0569870122118, -0.00305642174442, -0.0386549336557, 0.010484235014, -0.0962915436904, -0.029669934467, 0.0449824463341, 0.0895909075952, 0.0405839661567, 0.0459067442323, 0.106664393047, 0.0169653609953, -0.0341979180245, 0.0182437526608, -0.0142798188229, -0.0219468342374, 0.0388244582727, -0.0382629271254, neutral
-0.0660416213893, 0.099123082311, -0.0385135187017, -0.00885257516075, 0.20207473224, -0.0685276674748, 0.0053556125576, 0.0467848636552, -0.0159435149438, -0.0277905109144, 0.0491408409966, -0.0119122447927, 0.0631259943358, -0.0497944615375, -0.00586099187005, -0.0269638439423, -0.0300076645323, 0.11985754605, -0.0508878889909, -0.131462914484, happy
0.0804602115183, -0.0284400587447, -0.016499456975, 0.0602368742397, -0.0470874185177, 0.0203000354295, 0.170181330519, -0.0468542302719, 0.0407828917855, -0.0811047988597, -0.0320519363823, -0.00577496097791, 0.0879286850083, -0.119599055644, -0.0193491998591, 0.0446261172366, -0.018796064271, 0.0284124998636, -0.051158876365, -0.0257847168512, sad
-0.0776982122051, 0.113995503002, -0.0856965819566, 0.0268358679563, 0.109726485229, -0.045943152503, -0.0248843994946, 0.00578701198796, 0.0150888470321, 0.0282839131546, 0.0428380318367, 0.0906308045105, 0.0431139840215, -0.121162439998, 0.00803077922086, -0.0472898714116, -0.00593370837499, 0.0663438555241, -0.0480761633509, 6.88084867781e-05, neutral
-0.0396209177265, 0.083554276836, 0.0377027183092, -0.108877158473, 0.0168944078192, 0.0780231001564, 0.0124019469729, -0.0950241472066, -0.111461072493, 0.031171862184, -0.0954226523912, -0.020959588423, 0.0480335785002, 0.12699648459, 0.0198320864436, -0.0228072000108, 0.0323880591409, 0.0121565222039, -0.149666602869, -0.047128247255, happy
0.0710386288116, -0.126588561214, -0.108986163027, 0.028084184656, 0.0867784463086, 0.0900201721981, -0.00405614418303, -0.0303371535464, 0.0335367439725, 0.00835495906372, -0.0421144583555, -0.0481288846444, 0.0904979545039, -0.0211799595196, 0.0845445995249, -0.0122830959259, 0.105225424128, 0.0505914205182, 0.0219322859972, 0.0973142275076, scared
-0.0434006233705, -0.0522512613632, 0.0630162769336, 0.0708461182632, 0.0491058983451, 0.0611384822989, -0.000119711468386, 0.0400349947688, -0.075138574356, -0.0219838383448, -0.0130876522437, 0.0779778931648, 0.0572491397273, -0.00410037520321, -0.0783972592963, 0.0518460688183, 0.0417774803121, -0.100293441848, 0.0691473242011, -0.0196437308564, neutral
-0.0431281880224, 0.0812432193605, -0.0365505214409, -0.079441257753, -0.0404992878838, 0.0908604789236, 0.00438500172498, -0.144114240208, -0.0832553925794, -0.0314653547831, 0.00225144695703, -0.0402198818752, -0.0563576795533, 0.0559489798799, -0.00242515768546, -0.0317600164063, 0.00221424477994, -0.0653352850204, 0.029221163151, -0.00907363784997, scared
-0.0324524304244, -0.000614952034552, 0.0878432488484, -0.0757914001129, 0.0495258312467, 0.0625824558214, 0.0491356689617, 0.0476318448909, 0.0931528408526, 0.102091601495, -0.0122937985045, -0.0145960874963, 0.0234302877108, -0.0926144686845, -0.0294168073496, -0.00542892054123, 0.0148216648773, -0.0627713390076, -0.0122817561123, -0.0638001259358, neutral
-0.016050447505, -0.0811444693456, 0.0768839547619, -0.0673894849013, 0.0441000820011, -0.118850489075, 0.0569722065861, -0.0867164483401, 0.0589699007381, -0.102209424203, 0.0481126599604, -0.0296347284913, -0.0975380972244, 0.0372147939124, 0.0344402981689, -0.00467670116717, -0.0537488944346, 0.0862135374183, -0.0317070600811, 0.000489328232807, disgusted
0.0675719571063, 0.0813093752128, 0.0309304468051, 0.0419453113435, -0.124142318802, 0.0252306600318, -0.0963860619157, 0.0179452578024, 0.0495018245354, -0.0213603768579, 0.120276648624, -0.0303700922327, 0.0352748177446, 0.0153257794179, 0.0938137311888, 0.0746444743155, -0.0128011164595, 0.0300911979716, 0.0218279983127, 0.0615081999032, surprised
-0.0544707138799, -0.0479224403832, -0.148194267088, -0.0515326367829, -0.0673436839667, 0.0372287318861, 0.0112723156935, 0.0421040695512, 0.0300824333675, 0.0437214678628, 0.110194658226, -0.0145915029775, 0.00428514882453, 0.0667912817855, -0.0407009494741, 0.0171702234145, -0.0635613469904, -0.0861789241883, -0.0508195903887, -0.0466380542387, scared
0.00156350194255, -0.0709540053898, 0.0342552556872, -0.0526116163018, 0.0414392226076, -0.0485182429738, 0.0478131190906, -0.11906770041, 0.062286340799, -0.00644679683939, 0.0502344959517, 0.0347749407524, 0.0434105809847, 0.0525511006156, -0.0478752345422, 0.0614769513514, 0.0335294060213, 0.0106076533351, -0.105653424424, 0.0442487074752, sad
0.0799221626125, -0.0470536433899, -0.0614980417033, -0.0578671691026, 0.106689639787, 0.106196302846, -0.0384477126973, 0.0167747361493, 0.0348036825873, 0.0118030189411, -0.0427080967386, 0.0380150755662, -0.0435273513075, 0.0248477938833, 0.011077697308, -0.11435621725, -0.107965836351, 0.001861110925, 0.0931658988416, -0.107935181841, neutral
-0.0458650064943, 0.0285581866359, -0.0784152095167, -0.0431513729267, -0.0344808894051, 0.111578496083, 0.0759878241414, 0.121245563228, 0.0834476643631, -0.040183634756, 0.0343133537464, -0.0474751959797, 0.0100062454496, 0.0621430154783, -0.00490179607758, 0.144912216637, 0.121972165961, -0.00414859019692, -0.088827490954, 0.0154338918312, scared
