@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Dimension_25 CONTINUOUS
@ATTRIBUTE Dimension_26 CONTINUOUS
@ATTRIBUTE Dimension_27 CONTINUOUS
@ATTRIBUTE Dimension_28 CONTINUOUS
@ATTRIBUTE Dimension_29 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.100006974667, 0.0579372882768, -0.0507056526161, -0.0508723070411, -0.0152189120705, 0.110647909164, 0.0272179742285, -0.045228760305, 0.0143061335901, 0.040285333538, 0.092864561801, 0.199273932674, -0.0420369611149, -0.0147333193593, 0.0765475230972, 0.203868366834, -0.0562137237509, 0.00107903552055, 0.0494929218294, 0.0159463872594, -0.00017403868478, -0.0313777418557, -0.0108092233388, 0.0304067775574, 0.101231724934, 0.199335739027, 0.0323468493887, 0.0835025887921, 0.0287666083701, 0.0708760451954, happy
0.0320803201333, 0.0250966863207, -0.00511618025738, -0.0804120714424, -0.0365018337468, 0.0705129800852, -0.0296222433324, 0.152230965682, -0.0109995097061, 0.145845350756, 0.0624195362251, 0.0210434166356, 0.107836274667, -0.0072303627661, 0.0573096059742, -0.0264298623972, -0.0392857285225, -0.0533474400625, 0.108954304899, 0.0434019254492, -0.144542480505, 0.00707171373049, -0.0962682386822, 0.0026467508038, -0.103139676986, 0.00837018963591, -0.0470824905172, 0.0675992335951, -0.0230796016815, 0.100188419565, angry
-0.118835592912, 0.121832129396, 0.0407903638587, -0.0483824062526, -0.0211430480277, -0.0523081886886, -0.0131428365929, -0.00543405443493, -0.00733896217426, -3.88363694625e-05, 0.0245615095111, -0.0247991669626, -0.0324094333896, -0.053766320002, 0.0836930050242, 0.0766146446955, -0.0705537251604, -0.116034931146, -0.0309839266384, -0.0471051575729, 0.0204746428659, 0.101724589124, 0.120204450253, 0.0400700182005, -0.0772267145202, -0.0520328754791, 0.0338860327243, -0.0218955532942, -0.0136208276207, -0.150454580858, sad
0.0821864825776, 0.0122434051701, 0.0917302143852, 0.047211320649, -0.17793159681, 0.0383029841858, 0.129008238505, 0.0319018963324, -0.00314710152174, 0.0305115250759, 0.0102580660175, 0.0158465300441, 0.0976364864439, -0.11187248026, 0.153127107266, -0.041521372823, 0.0350875468596, 0.0447834421358, -0.157342712391, 0.162062780755, 0.0660024244227, 0.0806151797675, -0.0619971350051, 0.0408976849347, 0.0784773277926, -0.221402966385, -0.0693490703019, 3.9631437629e-05, -0.0401224502546, -0.0308103267556, sad
0.104811793573, 0.0220922061451, 0.0358501752089, -0.0407964027469, -0.0379412925807, 0.122227219862, 0.100995417266, -0.14568907808, 0.0625231563174, -0.160476904915, 0.137533406111, 0.0823830676961, -0.0865030502235, 0.0403300805085, 0.0898419423795, 0.114179117803, 0.0780683558478, 0.0152790678165, 0.0542301072099, -0.196027270126, 0.0304676991406, 0.049293106032, -0.0929880580034, 0.0263329465439, -0.0768851860897, 0.0248714169709, -0.0701163601062, 0.0577295574119, 0.00590561550026, 0.10133469684, angry
0.100953200456, 0.0634374592543, -0.0197895123574, -0.079157515272, -0.0615526582015, 0.0927257469068, 0.0379220490946, -0.0747226034575, -0.0161375918448, 0.0127124280711, 0.118327757702, 0.141613753513, -0.0157419059662, -0.0604617332567, 0.0687416512281, 0.129566673902, -0.0516932974727, 0.0113538427657, 0.0637789463629, 0.00564103231933, -0.0891540270132, -0.0951375928975, 0.0905104518369, 0.00579727168865, 0.218319643238, 0.101607435743, -0.0230197739031, 0.0713245475757, -0.0299732828272, 0.0743208694734, neutral
-0.0502376269424, -0.0844234050101, 0.0603398054325, 0.125151877153, 0.065526559669, -0.0153901542793, -0.00987677212714, 0.0255862471595, -0.0360528218586, 0.114716450169, 0.0838962425955, -0.0355748879965, 0.0372912352892, 0.0780898814658, 0.079656250831, 0.0398412185869, -0.074729749883, -0.0101480806265, 0.0568832251375, 0.0191656704564, -0.064898624984, -0.0592941417227, -0.0828629163298, 0.055609016156, -0.00107976306778, -0.0525680536343, -0.0880586223584, 0.103380373329, 0.0757967675554, 0.167935195358, happy
0.0863451746622, 0.0285857750808, 0.0294941270135, 0.107576554415, -0.0331556437885, -0.0614282391121, -0.00208569126724, 0.0664651845834, 0.012861426839, 0.0170173899881, -0.0796704778763, 0.0616615690725, -0.0557938000651, -0.0065665213534, 0.0736492422537, 0.0979371796115, -0.108407393205, -0.0804423230555, 0.077563074966, 0.0580308609717, 0.0795540549511, -0.160385645435, -0.0892375206428, 0.0490301785523, 0.106588764951, 0.0752534205063, -0.108067199096, -0.0860733816058, -0.0343683675215, -0.1429964873, sad
-0.129292853297, 0.148201350538, 0.066352771007, -0.0341435224972, -0.0902553058479, 0.0293442881214, 0.0634762159143, 0.121087463959, 0.0815559404788, 0.135008911714, -0.0231204990171, 0.0286668735826, -0.0640822178346, 0.0717667604699, -0.0204056307818, -0.0304358093315, 0.0364399767143, -0.0582759226089, 0.151023705381, 0.040863322087, -0.124125105189, -0.0595784245638, -0.0169453109773, -0.092963275574, 0.0577635719203, 0.0403963627387, -0.0995541719476, -0.0377632297673, -0.0180216427889, -0.0376574555082, neutral
0.0859857057446, 0.0184558452833, 0.0256475979914, 0.087524354207, 0.033587734706, 0.112334170355, 0.0683766713069, 0.0236353360931, -0.042415758979, -0.0283786885223, 0.00469415658834, -0.142634038706, -0.0829886982699, -0.177373655335, -0.0138591211915, 0.0156848572414, 0.177440700972, -0.0239363993012, -0.0182892570755, -0.0153227135278, 0.0188773359334, 0.107633252415, -0.00304746960294, 0.135312752192, 0.0770876318674, -0.0746747190751, -0.091787168056, 0.0677924366186, 0.0277402949684, -0.11112875292, neutral
0.0545723726331, 0.0491244942096, -0.0463865260592, 0.184798125492, -0.021181242235, 0.00057013402015, -0.066423864489, 0.0126433198635, 0.0205050077427, -0.0303233258726, 0.0644517241467, -0.0993162181711, -0.0224036329666, 0.118732063656, 0.097759214617, 0.050146662957, -0.0884680430888, 0.0229293785294, -0.0862025996397, -0.0116444691017, 0.0456269673978, 0.0846033141536, -0.102168579042, -0.131852422878, 0.0824910659062, 0.0396445772449, 0.112577140704, 8.68766939794e-05, 0.0405582905678, 0.0322949555999, angry
-0.11657903229, 0.153252545977, 0.0693220461348, 0.0497279191412, 0.005755088077, -0.0738271586165, 0.0396535638953, 0.061390960578, -0.0390714145047, -0.123171572871, -0.0193407963201, 0.0127030128972, 0.0906920988305, 0.0163427093787, -0.0303162057949, -0.00337479440857, 0.0110751128013, 0.0230033242389, -0.0218895509851, -0.01858176854, 0.0427509858351, 0.0139977363861, -0.0357855795132, -0.0203758159454, -0.0903103171805, 0.0384882663981, 0.00869629862928, 0.0531148802438, -0.0329097998254, 0.0673552386436, angry
0.0922532955555, 0.0277451658844, -0.0314067220583, 0.193939002768, -0.10371146091, -0.0556826964377, -0.0938706121875, -0.0839001079145, -0.0819650201939, -0.00734399488678, -0.0294721472259, -0.072957478269, 0.119163840358, 0.0632794563102, -0.165408167305, 0.153821714235, 0.165276286803, -0.0475581045878, 0.189936219466, -0.00798937474724, 0.0280241318156, 0.0380371497203, 0.208058753878, -0.020994715721, 0.0796965794815, -0.032133856823, 0.087964006796, -0.0237963904997, 0.0999289531887, -0.0420638509248, angry
-0.041957933145, -0.0873921591435, 0.0303280061265, 0.0575929038948, 0.0476359239751, 0.0825516246546, -0.0680988750459, 0.056660190502, -0.0725435595309, -0.0498052435037, -0.0816773946965, -0.0487234312562, -0.102287293952, 0.0975361062953, 0.0146606352743, -0.161798516025, 0.0855641768018, 0.0729822413426, -0.0390621278038, 0.00549299816059, 0.0355414180472, -0.086456566087, 0.0633341598886, 0.145010972275, 0.0367333191205, 0.166798895968, 0.0432222017993, -0.0590330489812, -0.0342184702368, 0.0991439229649, angry
0.097001205886, 0.0531373332159, -0.108793691596, 0.0375553513849, 0.220927062054, -0.0118919543423, 0.171164781601, 0.151599070977, 0.0273417470487, 0.108945140796, 0.132308429858, 0.149091928396, -0.0543124093697, 0.1304137664, -0.0504554201241, 0.0873202893483, 0.0932855443007, -0.0265412725863, -0.0142086149175, 0.0745788115901, 0.14197422793, 0.00377553709, 0.0568844487489, 0.0116505089952, -0.0368505697282, -0.0863381245013, -0.0659714079802, 0.0563135434858, -0.0295059503993, -0.00529632060663, neutral
0.077548276792, 0.00318961356176, 0.0826934077059, 0.0456381150234, 0.0209109163786, 0.00524118989558, 0.00939496883232, 0.0829918483707, -0.00202050869127, 0.104678497843, -0.0882608672855, 0.0329761511032, 0.0738812570513, -0.0728884977343, -0.00198652778453, 0.0220883721752, -0.0355767597683, -0.0743732652529, 0.000278460976583, -0.134076327094, -0.0451828554328, -0.0105652693666, -0.0303895800837, 0.0392321035844, 0.109356048842, 0.115868942094, -0.0539380248215, 0.0310631050654, -0.111507640844, -0.0292102324506, angry
-0.0942552882639, -0.0125621255777, -0.086940108779, -0.0467701225454, 0.102488686462, 0.115114935339, -0.00849501105609, -0.119996459065, -0.0670211622375, 0.0664991539763, -0.147268143936, -0.00395313723854, 0.123100158837, 0.0984436452953, 0.0951279728017, 0.0159270448373, 0.0149257886385, 0.0819790416621, 0.00834767873131, -0.0979634302862, 0.0458119463544, -0.044086449026, 0.0428342376678, -0.0671017831249, 0.193679380628, -0.108849577479, 0.0528412100786, 0.0968990521397, -0.0988391714243, 0.0110324889754, neutral
-0.156780644683, 0.152260051204, 0.0089426062109, -0.0501249785995, 0.00125042699262, 0.0585125710706, -0.0615002949621, -0.00245058888608, -0.15107449712, -0.0317599726862, -0.0127539802933, 0.00445376341805, -0.12166896298, -0.0142792062507, 0.050411747256, 0.083978271901, -0.0274802342644, 0.0183395893706, 0.0518309355358, 0.13150104075, -0.0270238279119, 0.0139118676442, 0.00923916895877, 0.00344425058345, -0.0976099443461, 0.0910987281562, -0.0368895238823, 0.0510155202593, 0.0786833571716, 0.0798370267456, neutral
-0.0310999605475, -0.087071963502, -0.0508692136742, 0.0881763020853, -0.0497396480599, 0.0589443889553, -0.00223682894215, 0.0614098237611, 0.0395299821491, -0.0613145942715, -0.0504367567851, -0.000721790955032, 0.0221658644555, 0.0290148608669, 0.110265048563, -0.00805952052786, -0.00639062943944, -0.0166721600417, -0.0676318583366, 0.010113824786, -0.0532303035221, -0.0643825404455, 0.0621342374642, 0.0406207753625, -0.0407287009496, -0.024192452494, -0.0316392663791, -0.103587840526, 0.0279092937803, -0.034574839524, neutral
0.0668446747109, 0.0639325302986, -0.117442291169, -0.00434131944468, 0.163408620611, 0.0257595203533, 0.0639789659559, 0.064349772339, -0.000590422555698, 0.106627231466, 0.0715882060738, 0.0902219168308, -0.0387486957422, 0.0893465963043, -0.0649846498045, -0.0291142836326, 0.0116191926793, 0.000516749944306, -0.115021704842, 0.0758472870004, 0.10809740303, 0.0461212583912, 0.107546503068, -0.00934781258424, -0.0321487943772, -0.0106103603667, -0.00581166527768, 0.00831358230526, 0.156880671205, -0.0818624886431, angry
0.0512843632451, -0.0207287755761, 0.0394995701357, -0.0234774917568, 0.111308247322, -0.171589657732, -0.0556594374764, 0.0368051012281, 0.0728546139488, -0.0908477353545, -0.0744994550052, -0.0279076963232, -0.0232644911788, -0.00114365060677, 0.0859759418359, -0.00363908377416, -0.0142373780332, -0.124225769445, 0.063798976792, 0.0168285611026, -0.0671683999294, 0.178352014988, -0.0527270021831, 0.107027727149, 0.0845908018335, -0.0354216984436, 0.0386395635915, -0.0191400676737, -0.0416936650557, 0.00120372336871, neutral
-0.0572948529003, -0.0858798660135, 0.0610158854735, 0.118037518187, 0.0355319394516, -0.0432905895993, -0.0110799366199, -0.0427997775178, -0.0631574322808, 0.0977887975403, 0.024627350333, -0.0143931430797, 0.0380761972448, 0.131281654364, 0.0440806031784, -0.0932261144283, 0.0487681368749, 0.0929852607156, -0.0271802853057, -0.0514575391884, 0.0663775305546, -0.0165846647507, -0.0490738506818, 0.070324423578, -0.0566320507041, 0.0357986231027, -0.0673817597495, 0.080860302155, -0.0606555617007, -0.121067007549, neutral
-0.0473383881806, -0.118738146771, 0.112065925791, 0.0469328915771, 0.128548871346, 0.0978831365936, -0.0598677739926, -0.144930965433, 0.0473518327589, -0.0224308676045, 0.0899748773257, -0.0222211214608, -0.00467065448028, -0.0402690960855, -0.0418169348501, -0.0260722191836, -0.104512817732, -0.0710819964755, -0.093129238732, 0.0620067081875, -0.0562158634293, 0.0554601045256, -0.00288140576569, 0.00184919036078, 0.052178118002, -0.0565420726263, 0.077325696302, -0.0187456923673, 0.0763158695199, -0.0588055606996, angry
0.099580251923, 0.0502600175642, 0.0374438567643, -0.0771094324745, -0.0535618746591, 0.0876609411454, 0.131148953443, -0.221162377359, 0.0133153105376, -0.13523841402, 0.136467781388, 0.0654331010791, -0.0630589551019, -0.0372346617795, 0.0552809011557, 0.0773641141154, 0.105174682582, 0.132357963447, -0.0284504787717, -0.195766237111, 0.00202990501857, -0.0125275669006, -0.0310707309079, 0.0777871852159, -0.0479252078533, -0.0159095838786, -0.0217525684584, 0.00273171633925, 0.117864441823, 0.0862386537053, neutral
0.0929661136298, 0.0490026100377, -0.097975650642, 0.0112320066433, 0.186881656359, -0.00320729237135, 0.13564259382, 0.105165333336, -0.0160286230907, 0.125809559384, 0.0739552134185, 0.0504480815104, -0.0453645453008, 0.122449724907, -0.101733190504, 0.00911987685506, 0.028641945592, -0.0209687603168, -0.092461766786, 0.0170054735731, 0.0984417831668, 0.0551204054222, 0.0807737315839, -0.0143760173473, -0.0537991653413, -0.134559142009, -0.00158330183484, -0.0757895885391, 0.0622734281205, -0.0404559411155, sad
-0.0863860448467, 0.00493066373822, 0.00086171904361, -0.0477486588902, -0.0329008957593, 0.0519063914481, 0.0129014728673, 0.0688207839272, -0.0747208561285, -0.0301688401973, 0.0837348035449, 0.0191842271986, -0.0930337930396, -0.0512275405571, -0.0224391380676, 0.0331509835654, -0.0228433755213, 0.0397337576299, -0.0778021236497, 0.0177742497927, -0.066623982381, -0.0305578044372, 0.0415306694969, -0.0162818014161, 0.00855202909413, 0.130821877395, 0.0607051954052, 0.0752922908769, 0.0321477859816, -0.00995822360514, neutral
0.0926101768416, -0.0294467909632, 0.033527289146, -0.200109895753, -0.164388358679, -0.0154103803769, -0.0842385439783, 0.0236297829053, -0.100317858796, 0.0689097670289, 0.100724909463, -0.133753578354, -0.00753502425543, 0.0275827769379, -0.0654643895677, 0.0620580914559, -0.0695025074599, 0.117414752795, -0.0321328930155, -0.0121052763685, 0.138044039348, -0.0554926502318, -0.0564536686172, -0.0140763110532, 0.0928333443044, 0.0387002961288, 0.0196813905525, 0.0479701476038, -0.0458949161252, -0.018187832181, angry
0.101660144683, -0.0249549433686, -0.0121769559824, -0.0688765114037, 0.00608186567011, 0.13489032382, -0.0117700886059, 0.0883774798526, -0.0611931615832, 0.0370053059265, 0.0292891402885, -0.0577413881789, 0.170089710301, -0.147237556354, -0.0612204867909, -0.134453571677, 0.019169411632, -0.032885312897, 0.067940866139, -0.0329047924618, -0.00430126993384, 0.171328837404, 0.0557614295246, -0.0918629225966, 0.0439477878306, 0.0756447588812, -0.0631166751747, 0.00771160162415, 0.0844987217131, 0.0501761433624, sad
0.0551208158396, -0.00320286743211, 0.00533912385374, -0.140730247887, 0.133628417621, -0.113051474977, -0.072805534252, -0.0255549699673, 0.045260789311, -0.103778738719, -0.012806391121, -0.0102471767524, 0.0269367740636, 0.128740537069, 0.043096971346, 0.018742311082, -0.041301195078, -0.0415559090673, -0.0320038548777, -0.0598931467787, -0.110179636744, -0.00767880031786, 0.0290444902588, 0.0738573560493, 0.090129909841, -0.0793496778732, -0.169600948028, -0.10649617867, -0.0705283210756, 0.152251384889, sad
