@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
0.0686226414555, 0.0659890515199, 0.0144825559991, 0.00703838039398, 0.000747544975641, -0.128299629074, -0.0486031700824, -0.0989616176874, -0.195320652349, -0.109185380608, 0.0460904399405, -0.0741603006102, -0.0325218266664, 0.0456431082714, -0.0463202241692, -0.0347448296728, -0.0203785207411, 0.0916377601773, -0.121581304573, -0.112654979858, 0.0428557417849, -0.118305778883, 0.0691143459832, -0.0403427676182, 0.0150240987779, angry
-0.0931993674707, -0.00826965909256, 0.0082484543081, 0.00956369194273, 0.0183948642076, 0.0347755871629, 0.0401978244128, -0.04556799049, 0.0984311806797, -0.0792516160476, 0.0209942146594, -0.116212536315, 0.00526860485435, 0.195898804893, -0.0769995722397, 0.101407303676, 0.0376973206477, 0.0118196732761, -0.107667762683, -0.0195113591995, 0.0714877732599, 0.0542423151251, 0.048356078684, 0.0998994807626, 0.0991725557199, happy
-0.0636571188521, 0.11272413486, 0.0581310959904, -0.0830055459689, 0.129813623483, 0.0637616436803, 0.0144594352151, -0.0140906850432, 0.157546169813, 0.0785209074081, 0.0721230040241, -0.0309711504601, 0.00583459567874, -0.0437890030239, -0.0994343903447, -0.0237964954441, -0.00952365140966, 0.106638723146, -0.0401278926896, 0.0958611797198, 0.0960791675407, -0.07318285939, 0.0380515847121, 0.0795807453559, -0.140945511931, happy
-0.0422869914214, 0.139072756223, 0.0787538425137, 0.0151315349079, 0.074642143828, -0.00980082452274, -0.0338999799379, -0.00203865507749, -0.0823886187463, 0.0368291601784, 0.00694263338801, -0.0891712207678, 0.025184677839, -0.0657727146419, 0.00803425378701, 0.0942942266166, -0.024661886246, 0.103507826654, -0.0665405162913, 0.0623648324318, -0.0178191085418, -0.0622821829792, 0.00217369950838, 0.158804715224, -0.0232469240364, angry
-0.00732272168167, -0.0635738123379, 0.162473866117, 0.0400183792609, 0.114437210418, -0.107547382462, 0.0213111512207, 0.0152359208598, 0.0722541388892, 0.0295409311334, -0.0311017329754, -0.00669046104369, 0.0260511390486, -0.126308497242, 0.0243749897456, -0.162075225595, -0.00632952552008, -0.0397432974848, 0.00988122837649, 0.0823881889597, 0.00435704544042, -0.0151059587725, 0.0480060146795, 0.0603792388861, -0.0548795307491, angry
-0.139559799068, -0.0696688366107, 0.0833447506876, -0.0498504950101, -0.0773254217646, 0.0498916748534, -0.0539174551759, -0.00295906154742, 0.0539586586903, 0.00674974098545, 0.102470657662, -0.0536923882273, -0.0387898248088, 0.0153242443483, -0.0775402940284, 0.0140244741179, 0.00994359593294, 0.0148412224017, -0.212591524548, 0.0653506352028, -0.0254581508503, 0.000144791972047, -0.0646836589196, 0.0369469805033, -0.0448164676727, angry
-0.092120045084, 0.00350164017528, 0.0356794122757, -0.0137400307438, 0.0359555315915, 0.0324710415264, 0.0550848277537, -0.0405452429454, 0.100299566143, -0.0735975535614, 0.0511405592288, -0.113273047467, 0.0205448600759, 0.211376820229, -0.0804852769554, 0.094690021407, 0.0680253105077, 0.0646115377409, -0.0632048994153, -0.0557585464076, 0.0886544028322, 0.0968083370161, 0.06183520214, 0.0878570947926, 0.150528102097, angry
0.0875098092544, -0.0244293564904, -0.0700544104503, -0.0334353199265, -0.0253030108884, 0.0490159327066, -0.0308178613957, -0.159355225068, 0.10177618744, -0.0227711723446, -0.0544281831972, -0.0294964325438, 0.0411305521231, -0.0242410042577, 0.0669479523567, -0.123780816687, 0.0361638075961, -0.0567529074726, -0.142717456795, -0.147174949761, -0.0476168091357, 0.00612221297723, -0.0285721614273, -0.0253256851934, -0.0581761811425, happy
0.120204089849, -0.0363098983, 0.0249259186226, 0.0603810700085, 0.00851784996301, 0.00225721847568, 0.0885780215132, 0.153518782011, -0.0717167456149, 0.146622202104, -0.0487318490032, -0.0730918253852, 0.0965177562512, 0.102548178829, -0.0380761152997, 0.0735450372647, -0.100634749227, 0.00177835470175, -0.126628257446, 0.0837718810612, 0.124280566753, -0.052979029792, -0.138147070187, -0.0175627367064, 0.00837402452946, angry
0.0252903561987, 0.0120719100095, 0.264328292907, -0.0123499475157, -0.0236719336663, 0.0662406609753, 0.0781421231689, 0.16667453708, 0.0223678255301, 0.0124014125709, -0.165020021491, -0.142630831106, 0.00523808983017, 0.0367377770602, -0.00975819020839, -0.0604901889116, 0.0819631879181, 0.129840683913, -0.0093044730905, -0.0741931439097, -0.0468325481252, 0.0485377228113, 0.0783123754024, 0.128625505065, 0.0406098070393, sad
0.0603394997955, -0.0397492901746, 0.0028819905053, -0.00556737339151, 0.0209158176079, -0.00737761137012, -0.115267184454, 0.0487628473799, 0.0540542869178, -0.0043155839851, -0.162285418406, -0.0122145254224, -0.185729807021, -0.116514513668, -0.0606464846227, 0.192579342529, -0.0641463271756, 0.0588913012951, 0.0792032233369, -0.0614479873353, 0.118481250591, -0.0316216733092, -0.172761109321, -0.0834058438096, 0.165025436448, sad
0.0700919983779, -0.0355985058606, -0.0738701050828, -0.0876144440735, -0.0300544659597, 0.0504806071955, 0.0996339511303, -0.189902693928, 0.0777795154128, -0.0539538894651, -0.0751319083952, 0.0701090125244, -0.0272727655921, -0.0312412963327, 0.0221442600293, -0.0965070799856, 0.00296031630781, 0.0644215731692, 0.0353057685088, -0.0607009374495, 0.0292142673362, 0.106755545789, 0.0437221889069, 0.145911538113, -0.00106544711729, angry
0.0834800330445, -0.00932820079754, -0.0921382964941, -0.0621988486628, -0.0130551937544, 0.0270468547375, -0.0727521980732, -0.0910815493257, 0.0595752681829, -0.109099961588, -0.00732578887866, -0.065863820634, 0.042992650476, -0.0233565550123, -0.0122689413707, -0.092038527981, 0.0845222919139, -0.0454665269743, -0.106707036552, -0.08110504766, 0.0724386998813, -5.97281630037e-05, 0.0301556664535, -0.00485584734351, -0.0129677236054, neutral
-0.0448748316256, 0.121911381088, -0.00890696940417, 0.0292217323944, -0.0289665970492, 0.00229055361295, -0.0765140888658, 0.0452383889614, 0.00389492272135, 0.0413022878434, 0.0566602723051, 0.0721957824476, -0.0936933530458, 0.0130920404562, -0.068799784505, -0.0104645560365, 0.0685666344993, -0.0193264293418, 0.115888030636, 0.0152257851756, -0.0615737059765, 0.00606119815614, 0.160203227291, -0.0206923047514, -0.055720382805, happy
0.0682438690309, 0.0286457836979, -0.00430290332602, 0.0176178118561, -0.0153641518855, 0.00769520464436, -0.0966245014899, -0.0554255797487, 0.0708171885797, -0.0640305220898, -0.0558290255616, 0.138186256333, 0.0380332825919, -0.0899988655695, 0.0852749978217, 0.0110839973963, 0.0119504422197, -0.0178797576176, 0.00428576237544, -0.0806211733582, -0.106533395839, 0.102524459182, -0.0230660990462, -0.036941160885, 0.0250477882804, sad
-0.00657975712043, -0.186379278425, 0.0144602355634, -0.000212224835933, 0.0376359828339, -0.121707952197, 0.207747746127, 0.0431704362634, -0.098857017935, 0.0733333439975, -0.0869673316551, -0.0650770610817, -0.000626463907801, 0.199625296598, 0.15837991335, 0.0865718665473, -0.00329174349641, 0.131694862069, 0.0727248563218, 0.0866552830208, 0.0875087865306, -0.137079899551, -0.00461359232652, 0.020577094247, -0.0162862534898, neutral
0.0880472889201, 0.0297891936275, -0.0483810492752, 0.0351139440847, 0.0138631325403, -0.031090694767, 0.0146811973359, -0.0820790951974, -0.0666838480183, 0.0184266176426, -0.102801398551, -0.0031899877215, -0.108950852326, 0.0658477507914, 0.00160579198242, -0.0084060909288, 0.213221600593, 0.0320087679572, -0.0481023111631, -0.0307143386546, 0.0685918997506, -0.123786748464, 0.15724328512, -0.0341140410222, 0.0205748549882, neutral
0.0882395802871, 0.0148917102706, 6.14278389679e-05, 0.0662526600847, 0.0324881903535, 0.0568621724353, 0.00102427222164, -0.00390113164582, -0.00112081657203, 0.175784346048, -0.0349739308201, 0.154173083909, -0.0434152730113, 0.0573032045217, -0.126140628143, -0.0278009409678, -0.0087343662584, 0.0783726359692, 0.0513542776644, 0.00751228643256, -0.0907694947919, 0.0469404440524, 0.133904572234, -0.0351725213812, 0.177437103964, angry
-0.000692220958443, -0.0590297191567, 0.112566098249, 0.179430036289, -0.0166769336622, -0.0294664083889, -0.147878893722, 0.0183487481573, 0.0908260574005, -0.0563231381331, -0.115558206168, 0.196490080872, 0.0444670659774, 0.0694201995087, -0.0531976207648, 0.00429997480894, 0.0350653662449, -0.00288411303646, -0.0856672566781, -0.00533020089134, 0.057033970644, -0.0822385826287, 0.0640113132142, -0.126692365604, -0.136250224816, angry
0.0718730464274, -0.0166981916121, -0.0574574081161, 0.0943326861715, 0.00102862873874, 0.0765924955804, 0.0451261777096, 0.0723777512462, -0.0941173052562, -0.0706859823332, -0.00307810592371, 0.0629431307574, 0.0172706375759, -0.0919809653941, -0.17999908384, 0.0986411721447, 0.14091647238, -0.0360622594205, 0.0281756837145, -0.0265461176615, 0.136090274219, 0.0425255120981, -0.119963250158, 0.142778966926, -0.142084087251, angry
-0.0586415122022, 0.102697280131, 0.0129425854968, 0.0731382474032, 0.0508435218521, 0.041648044001, 0.066402077699, -0.0384379170841, -0.000733346162287, 0.0192701415293, -0.0894797338776, -0.0279336648034, -0.016056767307, -0.00640559910497, 0.0763377322372, -0.0399808819612, -0.0359609104635, 0.0223955769177, 0.0861241134794, 0.0149173879144, -0.0781622549586, -0.0325358613277, 0.0549542156468, -0.0871704763953, -0.109387369131, angry
0.104543830711, 0.0513004360632, 0.0505638268412, -0.0302438012579, 0.0493541436627, 0.0337376486338, -0.086990459442, -0.045015413371, 0.038244830629, 0.0464359295878, 0.130663709022, -0.046030218852, -0.162931184006, 0.138488280287, 0.119061222381, -0.0747178284729, 0.00640658101696, -0.0675093249421, 0.0853280826896, -0.0916258972695, 0.0647210460289, -0.0914821812818, -0.0128999919926, 0.0049652184063, -0.0126197157408, neutral
0.0836332986536, 0.0922611663028, -0.00176663272657, 0.0123962225192, -0.0220654937726, -0.125785989567, -0.0833245835686, 0.0214789991597, -0.0333566006809, 0.0298348512357, 0.0439224328444, -0.0316428308655, 0.0808332158927, 0.00984723683604, 0.0592574727233, 0.0643458568481, 0.0301071327321, -0.164201980595, -0.0392310781798, -0.0969386694503, -0.049704117996, 0.121135215423, 0.00514994951944, 0.138536849384, -0.00881630914056, angry
-0.0248986947803, -0.0484869007268, 0.199951431318, 0.0662855490169, 0.119184089464, 0.0544186532541, -0.0841574545252, 0.0235632849339, -0.00198498892202, 0.00299321534226, -0.0841712197055, -0.0536076024666, -0.136894857199, -0.165005194967, 0.125120098367, 0.00126577797097, -0.0448072602144, 0.0633883389382, -0.186488009287, -0.0951870645676, 0.0236405307037, 0.119307332707, 0.0416316749763, 0.0474143661575, -0.0852656812647, neutral
-0.0615021873221, 0.11128915617, -0.00397861530895, -0.0722511097058, 0.092262735799, 0.00224120661999, 0.0155036363453, -0.0344952074517, 0.153815697861, 0.0788178920765, 0.0910221831068, -0.0238272637965, 0.0442072911549, -0.121637792883, -0.083903414029, -0.0493772894225, 0.00616043906753, 0.0553032059612, 0.0645729087558, 0.0439883948878, 0.188777265902, -0.0490922965864, 0.0820451754279, 0.040712567336, -0.0962825845721, neutral
-0.0553488611312, 0.0594477554866, 0.020019682496, 0.0691495687139, 0.0317486916876, 0.132705847815, 0.0733111928211, -0.0476048658767, 0.00117176436846, -0.00990954648975, -0.038739782367, -0.0298841527973, -0.0156126646218, -0.0456735215791, 0.108922179156, 0.077275725993, -0.0531637622343, 0.0186900213352, -0.0553361209756, -0.110813003035, -0.0635837882707, -0.0385695707729, -0.0225667055146, -0.0161303536188, -0.0476696473456, neutral
0.109213498377, 0.0496236908181, 0.0589399522246, -0.00152942680901, 0.0897411844627, 0.00953728661783, -0.0504869468094, -0.0290905416257, 0.070873333559, 0.102987929212, 0.118838734428, -0.0351348830549, -0.143588472141, 0.13259084875, 0.0881047403129, -0.0491003402512, 0.00658664196498, -0.137103561844, 0.057107215451, -0.0599210338911, 0.0641939226897, -0.0858824574402, -0.106203736356, 0.0142484342987, -0.0879184366979, angry
0.0500007051686, -0.119462869353, 0.0047134816412, 0.0210761199004, -0.212405053292, 0.070393285741, -0.0751958920579, -0.0532494841984, 0.0331626292327, 0.101108387482, -0.0605169445593, 0.0278833890637, 0.0314679508844, -0.0942909080739, 0.113721849611, 0.0837011044749, 0.0277903981438, 0.0464872269346, 0.14574470883, -0.0514154137189, -0.0392249078901, -0.0935895365168, 0.0313227815617, 0.0531071304914, -0.064920668756, neutral
-0.0559318358174, 0.109472204141, -0.062968896096, 0.0482441752799, -0.0112255281841, -0.0353822358119, -0.0547442280389, 0.0528520085553, 0.0134886600963, 0.0121245047972, 0.00381523298965, -0.0205910240434, -0.0577183032013, -0.01529332872, -0.0289028011425, -0.0694732496348, 0.0179006122844, -0.079850066232, 0.194845170346, 0.0748474174065, -0.109775427818, -0.0257608172249, 0.0833398254989, -0.105036634264, -0.0232391083293, neutral
-0.0504822240814, 0.144020927608, -0.0238483824256, -0.164179958879, -0.0990752315376, -0.106515483936, 0.18329966787, 0.111335262884, -0.0390676986298, 0.0401883443786, 0.0125573745967, 0.0957264670628, 0.042235174922, 0.0123901511683, -0.0298600249882, 0.000988933939478, -0.12205314075, -0.0480482531824, 0.0119009946098, -0.114870538064, 0.0180619155784, 0.0278859402942, -0.0515174961527, 0.00874987865941, 0.032969081695, angry
0.0593419896834, -0.041986565122, -0.104287566578, -0.122653641093, -0.0156024208921, 0.0240434009878, 0.0511710566643, -0.127659490198, 0.0626958938045, -0.154752720982, -0.0868401722129, -0.062341503219, -0.0599758055964, -0.0956914571319, -0.0235234325323, -0.111289826984, 0.0524407091433, 0.0775922156106, 0.0880387048972, 0.042399591711, 0.100269119796, 0.0987234993331, 0.0605124263582, 0.0608630134226, -0.0164118639451, neutral
0.10593931062, 0.0536348495955, 0.047695193766, -0.0166556163701, 0.0924340292323, -0.00227979669531, -0.084297066021, -0.0373841428497, 0.0445620614683, 0.0931693928707, 0.107417192385, -0.0632363173062, -0.164986967177, 0.16196369215, 0.0840734279732, -0.0530109516358, 0.036761495241, -0.118211504737, 0.0887763872068, -0.0638167177593, 0.0709724197409, -0.119256081953, -0.0949618902052, 0.00947301890028, -0.0305956165619, sad
-0.0975642278148, -0.0407293326873, 0.152213273108, -0.091515988611, -0.00841971991478, 0.10496334853, -0.11764654451, 0.0518446886427, -0.0253362526057, -0.0949371856571, -0.00210689729782, 0.0642586559647, -0.13683477153, 0.0310776183409, -0.0146807961437, 0.00963926052656, 0.0822373058194, -0.0038596625355, -0.0476092941649, 0.0243871087076, 0.0151613995104, 0.106564231191, 0.0321245742451, -0.158362424034, -0.0568600760883, neutral
0.0791218710352, -0.0761965684864, 0.0149282115922, -0.15383386787, 0.10207635854, 0.0588477099857, -0.0687306423771, 0.0511360280609, -0.0243953731754, -0.13945339972, -0.0909077997095, 0.0499024888009, 0.048395666077, 0.0661136235328, 0.00291452291657, -0.0493304119658, -0.0858325085696, -0.201181135826, -0.0152459239357, 0.00969525062795, 0.0697995669253, -0.0773987986709, 0.18155694527, -0.0239875428531, 0.0512196505575, angry
0.11670059614, 0.101083684018, -0.147665641248, -0.170223323345, -0.100619018469, -0.0908365030572, 0.0275602628298, 0.253094116195, 0.0764772005621, 0.0286580274384, -0.127940537341, 0.0185736494109, -0.0427856574926, 0.0313316045846, -0.000828248133918, -0.0497803234743, 0.029158346374, 0.0475768073958, -0.109467263395, 0.0307034451858, 0.0214565878007, -0.00845585674051, -0.0442793326212, -0.124561451632, -0.0718692425531, sad
0.0515795856567, -0.155515996094, -0.0167427050957, 0.00634788407409, -0.219874756752, 0.0175446308449, -0.0405934828406, 0.0653410603286, 0.0312079963447, 0.0911292731067, 0.0645866865508, -0.158623151135, 0.0465691986819, 0.024451592884, 0.0196138480391, -0.034913266165, -0.0292740369762, -0.120767855929, 0.0946358767406, 0.0230274268924, -0.060913560583, -0.000636123087602, 0.17107193196, 0.0754378854854, -0.006477421838, sad
-0.0737940532703, 0.0449933730556, -0.0846513924634, 0.000624117920005, -0.0423042913307, 0.0666639286498, 0.0294023827656, -0.0650285291888, 0.104059154462, -0.067376562291, -0.0974848510709, -0.0235841179271, -0.00817194121423, 0.0248769244106, -0.0385163680636, -0.0796435889052, -0.0776283521172, -0.0268645222111, 0.0453150479074, -0.121256356622, -0.0650154489314, 0.0717175062153, -0.0645936960221, -0.0951509942279, -0.0296091692586, sad
0.0890632889798, -0.00609935337416, -0.0201918824874, 0.109885993511, 0.024273178173, 0.0870309648737, 0.0539829622356, 0.0150223789263, 0.0593202862222, -0.0134848280145, 0.0279635400373, 0.00613745038663, 0.0225171077669, -0.0538268017911, -0.110752660153, -0.0121338359666, 0.0783940102302, -0.0154615024473, -0.178795678154, 0.0378734434026, -0.0294887515479, -0.131962643567, 0.022063707791, 0.0619512198921, -0.0124552163403, angry
0.0838430433021, -0.00468603301213, -0.0517024099416, 0.101924636671, -0.0150599299646, 0.0417180677389, 0.0214613736206, 0.0528424066952, -0.011838004657, 0.0791510155556, 0.0412994145392, 0.0509351952881, -0.0697383086632, -0.0452344467602, -0.133973833265, -0.080424097947, -0.0234159071131, 0.00589942225164, 0.0431399754678, 0.0791702869866, -0.047570828842, -0.0112304295687, 0.171701068369, -0.0473729624424, 0.133430913849, sad
0.0800476815783, 0.0140821057015, -0.0162315237011, 0.0316027592873, -0.03150179178, 0.0842931121233, -0.101075752326, -0.0485387832602, -0.189192340034, 0.0632666927606, 0.0535856007501, -0.0485915314582, 0.207885048014, -0.0298284034507, 0.13070119258, -0.0932429516708, 0.0494771459085, 0.114988624142, -0.00919716901122, -0.0456746384502, 0.0575725143574, 0.169309057251, -0.0103575351063, -0.123991110628, -0.00759348316844, sad
-0.102136006086, -0.0856633934129, -0.0238737784031, -0.0128602397676, -0.140722425736, 0.0403572994136, -0.0720339374812, -0.0094622371968, 0.0479608627969, -0.0349866024913, -0.028001375478, -0.0523931783821, -0.0745801271586, 0.0470304376122, -0.118842753605, -0.0189726243434, 0.00319293456335, 0.0196606742624, 0.0659652918177, 0.0210794923057, -0.105447694778, 0.0205755061259, -0.159879208301, -0.0596185721656, -0.0304563341869, neutral
-0.0545758490697, 0.117490657068, 0.0356423920128, 0.0658393943875, 0.0261482691395, 0.0430452985741, -0.0573166974687, -0.0440516576743, -0.0199385257883, -0.0392954162686, 0.000654074558279, -0.0775421485022, 0.00683757962827, -0.00857799307593, 0.0232958817566, 0.106289464858, -0.0771586914968, -0.0131235412744, -0.0538622406381, 0.137674415445, -0.0372321062197, -0.0101895470893, 0.00849127800821, 0.0321758024068, -0.118470297083, neutral
-0.0613874453335, 0.140596597347, 0.0158131614556, -0.0806800446474, 0.0707980589787, -0.0357521440383, 0.000599337099302, 0.0185937906199, 0.117163748363, 0.10283062867, 0.125769333818, -0.0433365001578, 0.0572209089794, -0.123904114426, -0.0788178469482, -0.0297112987325, 0.00894464859376, 0.00922380229409, 0.0374602481095, 0.071146135309, 0.175970639564, -0.034642176298, 0.0696274243846, 0.05301429264, -0.0626846386347, angry
-0.0824790516181, 0.0276396038533, -0.126699740439, 0.0652619584619, 0.0345857819894, 0.0440247652794, -0.0595238480621, 0.0353800153201, -0.043228163002, -0.0991652787859, -0.0527670603452, -0.043101557197, 0.0292076409406, 0.0733868572408, -0.000992224321861, -0.128242971399, -0.0975824927237, 0.0740927821858, -0.082085010473, 0.150535435031, -0.0307275474169, -0.0159579731706, -0.135142367897, 0.0862066200544, 0.042489657071, sad
-0.0785937388915, 0.0521923224909, -0.0584746558475, 0.120709904494, 0.00285668479259, 0.0365448553019, 0.00898406116384, 0.0298111015582, -0.0122080247534, 0.0133347681632, -0.0509466864997, -0.0243883006404, 0.0819563302231, 0.0373026122874, 0.0602035879805, 0.0963264356424, -0.0850396508034, -0.00417931906276, -0.0754748602847, -0.0204788321337, -0.0682052997252, -0.0620894877469, 0.0923319379521, 0.12991509434, 0.103889497717, happy
-0.0701501170701, 0.0488064766302, -0.150926496625, 0.0389572450504, 0.00791889808302, -0.120663394998, -0.0303553973491, -0.00217649405302, 0.0503811170475, 0.0785426957387, -0.0112448127046, -0.0425492202708, 0.0456022373023, -0.015562226698, 0.00167399343004, 0.0138075699753, 0.0381099313609, -0.0432069423862, 0.0248663339966, 0.0371040576735, 0.165832237332, 0.116596456091, 0.0955434747071, 0.000517372294343, 0.0194281894933, angry
