@RELATION emotion

@ATTRIBUTE Dimension_0 CONTINUOUS
@ATTRIBUTE Dimension_1 CONTINUOUS
@ATTRIBUTE Dimension_2 CONTINUOUS
@ATTRIBUTE Dimension_3 CONTINUOUS
@ATTRIBUTE Dimension_4 CONTINUOUS
@ATTRIBUTE Dimension_5 CONTINUOUS
@ATTRIBUTE Dimension_6 CONTINUOUS
@ATTRIBUTE Dimension_7 CONTINUOUS
@ATTRIBUTE Dimension_8 CONTINUOUS
@ATTRIBUTE Dimension_9 CONTINUOUS
@ATTRIBUTE Dimension_10 CONTINUOUS
@ATTRIBUTE Dimension_11 CONTINUOUS
@ATTRIBUTE Dimension_12 CONTINUOUS
@ATTRIBUTE Dimension_13 CONTINUOUS
@ATTRIBUTE Dimension_14 CONTINUOUS
@ATTRIBUTE Dimension_15 CONTINUOUS
@ATTRIBUTE Dimension_16 CONTINUOUS
@ATTRIBUTE Dimension_17 CONTINUOUS
@ATTRIBUTE Dimension_18 CONTINUOUS
@ATTRIBUTE Dimension_19 CONTINUOUS
@ATTRIBUTE Dimension_20 CONTINUOUS
@ATTRIBUTE Dimension_21 CONTINUOUS
@ATTRIBUTE Dimension_22 CONTINUOUS
@ATTRIBUTE Dimension_23 CONTINUOUS
@ATTRIBUTE Dimension_24 CONTINUOUS
@ATTRIBUTE Emotion {happy, sad, angry, surprised, scared, disgusted, neutral}

@DATA
-0.0560361225851, 0.0281812915683, 0.0748314456612, 0.0926971850749, -0.068247530453, 0.0734344936709, -0.0274390056461, 0.0305510541984, 0.18497668075, 0.0331219873032, -0.00280022264946, 0.0713529183592, 0.0823057505703, -0.138109699072, -0.0163369878782, -0.02530471249, 0.0173197834807, -0.0108778249359, 0.0131139221979, 0.00871963391972, 0.114490666114, -0.101181658519, 0.0607555489511, 0.09835111573, 0.0922299648295, happy
-0.073134809782, 0.0245805530401, 0.0648270016698, 0.124626546018, 0.018505751793, -0.00257346588731, -0.188262965906, 0.0653818468784, 0.0348384962089, 0.0643383360466, 0.0165499564889, 0.0185870681836, 0.0458648406818, 0.0019802735794, 0.0863040762425, -0.0102973752497, -0.116111460686, 0.0876772240183, -0.0599058411859, 0.0137687569398, -0.0730393570929, -0.0367864717322, 0.0301262254567, -0.0629861464349, -0.0619367101266, sad
-0.0130157684553, -0.129654123288, 0.0158616453869, -0.0773164362373, -0.0877961835804, 0.00851319791845, -0.00577491098553, 0.0959309265535, -0.0170977446897, 0.0118774114801, 0.0746324473146, -0.0823916604291, -0.162028379849, -0.0247319401272, 0.043132707968, -0.0655464799409, 0.0158022360448, 0.00368374555045, -0.0397275435148, -0.0896141477172, 0.0755245676962, 0.023451041054, 0.0204975895731, -0.0921158619382, 0.0441608233257, neutral
0.0882102101726, 0.0389501523781, -0.104728350922, -0.0127065971319, -0.160428565361, -0.012493339717, -0.0600365409556, 0.000898034065153, -0.0763986817372, -0.0634549984395, -0.0352282898997, -0.0255444662161, -0.0158433693464, -0.00369859946725, 0.0280972410609, 0.11141769911, 0.0657604588584, 0.0892232556729, -0.052314535705, 0.0840313735324, 0.023680669047, -0.0504516454482, -0.121225128277, 0.0489059582258, -0.158887366311, neutral
-0.0284093341028, 0.00427061108001, 0.060041419403, 0.128941782901, 0.019909156905, 0.00986767397473, -0.142136130163, 0.0791134480399, -0.00869814564351, 0.0651198440013, -0.0196237617451, -0.0414370425563, 0.0237955251331, -0.0764567399767, 0.11486464976, 0.0706603054802, -0.00314555018573, -0.0303830158434, -0.017099034872, 0.00954396181393, 0.000883195504941, -0.0539706029278, 0.0409729709829, 0.174638128647, -0.0275051851739, scared
-0.138404794011, 0.0984893700274, -0.0165479340193, -0.122563667137, 0.067170557081, -0.038285755634, 0.0129166266506, 0.0347080927059, -0.0892229739482, -0.0727270059738, 0.042199963904, 0.165752499458, -0.0173871581222, -0.0522246185884, -0.0158209799506, -0.0785403928091, -0.176712349835, 0.098422494968, 0.140205826166, -0.023012705227, 0.0933474043618, -0.00100891989955, 0.0711754805537, 0.0782373859113, -0.00317915255386, disgusted
0.015155210992, 0.0322578099216, 0.00543020429625, 0.0255671695982, -0.0730357187716, -0.152667487736, -0.0154411848165, -0.0562839859484, -0.0373207743622, 0.168861843498, -0.00631192755772, 0.0458860908294, -0.0938356682817, 0.0771133106638, -0.130741021114, -0.222681188085, -0.0108069942346, 0.033017892655, -0.0392099221437, 0.0154726305939, -0.0663835026778, -0.0788598104716, 0.0401397826778, -0.0147226076636, -0.0786910233197, neutral
0.0290448170183, 0.112347567648, 0.0323878594596, 0.00857411970282, -0.160502464416, 0.0717815866517, -0.0101204405717, -0.0935310219078, -0.0602915331708, -0.0860950712854, 0.0539720696007, 0.0796873189603, 0.0897456070854, -0.0109806732172, 0.0616026113281, -0.110815365338, 0.028279170689, -0.0421702956788, 0.0448477865633, -0.00153114444106, 0.00359126530535, -0.00213209844407, 0.0205117324455, -0.115980754952, -0.00900047259069, disgusted
0.0691255432537, 0.0442929450377, -0.095349265275, -0.0358563947733, -0.0683439985631, -0.0539836633554, -0.0502344878409, 0.0457611246212, -0.0449656138166, -0.0648837420674, -0.00600200723749, -0.125119763658, 0.0223655814154, 0.0433847978196, 0.0115757428405, 0.0968064682319, -0.0826658938404, 0.0339023128824, -0.0420290167776, -0.0218153873316, -0.0167535399246, -0.159208346418, -0.00757302178861, 0.0867764353961, 0.10915844821, surprised
-0.0542756727676, 0.00258227855991, 0.0631523053602, 0.0367694177148, 0.0326815357422, 0.0114112021079, 0.0575792227431, -0.0274450994277, -0.013285182183, -0.0124200664862, -0.12843480589, -0.0559790155025, -0.0597084644613, 0.116749120571, -0.01304455824, 0.00886310139086, 0.0659961225515, -0.0210997233059, 0.0123337429981, 0.0923631910754, 0.150970490306, -0.0884617395478, 0.135875718569, -0.066059736428, 0.0162531387989, neutral
-0.0072683742669, -0.0559102340212, -0.0540630491765, -0.012214702965, -0.0238226467614, 0.0227992812953, -0.01774085167, -0.09919559685, 0.146640713154, 0.0500293568895, -0.0495272306845, 0.0799447734673, -0.0361245483683, -0.0700677062957, -0.0328832862684, 0.0151404422971, -0.0496290510342, 0.0924064306111, 0.0209032025219, -0.0394533899919, 0.0441556051271, -0.051376602247, -0.104158575537, -0.0156189429717, 0.0124220020601, happy
-0.14894664992, 0.100605079989, -0.0197756672716, -0.158004819427, 0.0659231793431, -0.0260370187789, 0.048360179653, 0.0360999951742, -0.0286193486791, -0.0490998720691, -0.0143193220784, 0.0665391169383, -0.00298975135102, 0.015346969484, 0.0201222495872, 0.0379950270507, -0.0059245559332, 0.0319494387324, -0.0227499210801, 0.053310367518, -0.00305434302784, 0.049326054553, 0.000185053298771, 0.0638871237046, 0.00543457278519, scared
0.0446868008838, 0.00890444516909, -0.116513428303, -0.00513558825213, -0.085281335592, -0.0321129973952, -0.0662938543118, -0.0135793512836, -0.0790746826291, -0.0521755873734, -0.0218712859371, -0.123955277564, -0.023247759578, 0.0195289657106, 0.00527747499091, 0.133973802328, -0.0479514273916, 0.00847375064402, -0.0812803297636, 0.00577978830622, 0.00781082817665, -0.092136528854, 0.0255208486688, 0.178716894597, 0.106728790845, surprised
0.0574458703073, 0.011857830825, -0.0776557350235, 0.0431262747726, 0.0250883522568, -0.207120466555, -0.00487916248403, 0.00426991910712, 0.0216549195169, -0.0226150293238, -0.064605348438, 0.0266872554459, 0.1422095893, -0.0353905948911, -0.0107198939274, -0.0716623086879, -0.0923164621634, -0.0971697967036, -0.067205570582, -0.0620923122046, 0.0933587615679, -0.0249231465783, 0.0611694572592, -0.0126275829023, -0.0463197897382, surprised
0.0327264282396, -0.132443690854, -0.0323231884396, -0.0237425208916, -0.0500643907123, -0.0149850462127, 0.0192679551675, 0.0582070816474, -0.0201526678425, -0.0269348872235, -0.100031867821, 0.0355439507921, 0.0395815487938, 0.00898142414764, 0.0507048002757, 0.0241420232931, -0.0467604145328, -0.0807858943724, -0.126272267238, -0.00905651427642, -0.0458310975268, -0.0324645775828, -0.0173489258845, 0.0749927543467, 0.000472554046241, surprised
-0.0190436669435, 0.0178769469271, 0.100868726785, 0.0635594808962, -0.0168026232095, 0.0467840622065, 0.196449023453, -0.0252482606606, 0.0910608598924, -0.0221832650918, -0.188363279539, -0.000677994219594, -0.0515397499266, -0.00150169080644, 0.0513572009312, -0.0256218484252, 0.011145024644, 0.0570659638148, 0.00662140740439, 0.0201987435184, -0.0595195924043, -0.0736629584278, -0.0379617957601, -0.104282934022, -0.0341072651708, happy
0.0109268731528, -0.0722850968481, 0.0055095707196, -0.0716936286345, -0.0656989975972, 0.00324791912396, 1.2620157949e-05, 0.070456459867, -0.0337445314716, 0.0163308232576, 0.0415137607511, -0.0644071739159, -0.119474343849, -0.0223176622959, 0.0168737332996, -0.0332557838941, -0.041888925223, 0.0335340691709, 0.0105184728599, -0.112591441839, 0.159153644613, 0.0334634960972, 0.0769073999025, -0.0455190119384, 0.0447552930689, sad
0.100375992383, 0.0453313613634, 0.0659586572688, 0.0094871569767, 0.112784371572, 0.0407863996136, 0.0236254627644, 0.000244094684984, 0.159764022093, -0.0246261733254, 0.177083768747, -0.0197059364748, -0.0281551463348, 0.0686816039486, -0.0956015390336, 0.0569213251939, -0.0806523887222, 0.124914315811, -0.152683451139, 0.00580643460749, 0.0301093708227, -0.0577332997236, 0.0104159651288, -0.0437628611216, -0.0490987273751, disgusted
-0.000470730998142, -0.104049722406, 0.0182192018746, -0.0342204226728, -0.0114280992238, 0.0370646433883, 0.0489166591423, 0.0183297577726, -0.0411728336624, 0.0503685338491, -0.0121424091516, 0.0571663543149, 0.160347277766, 0.126051642129, 0.0841733930568, -0.0386021693468, 0.00377184821001, 0.150933273512, 0.0204654790347, -0.0530497135239, -0.0613358011913, 0.0604842504957, 0.0414966111855, 0.0722182250771, -0.0601730810524, sad
-0.119450145132, 0.0938014947194, -0.00519038029886, -0.122590332616, 0.0340118065009, -0.0143846186523, -0.0106803617085, 0.0557995063723, -0.0359680354443, -0.0484175019081, 0.00719834404461, 0.128300380123, -0.0415001133729, -0.0282082451648, 0.0295907502286, -0.0339058252915, -0.0659878613364, 0.0732593632025, -0.04265423436, -0.0538774902672, -0.000765042936214, 0.000186254902433, -0.0628609605614, 0.00388503901777, 0.0401238258653, angry
0.0771078472755, 0.0510052539719, 0.0095307416435, 0.00749811716246, -0.0185735975645, -0.14617174299, 0.00237483957231, -0.00859067437764, 0.0197992462252, 0.132774717238, 0.0524661547779, -0.0763736343305, -0.0435911464825, 0.0536919353922, 0.00586915100762, -0.0940660677461, 0.0202765082313, 0.0064669207411, -0.00707051139971, 0.0190335290075, -0.119050751584, -0.0964355299637, 0.0170368620386, 0.184828261142, 0.056010022801, sad
-0.114146213761, 0.0752706789997, -0.088531243549, -0.16530904285, 0.0121684959723, -0.0213908675114, -0.0152160357031, 0.0398884490633, 0.104888075737, 0.0238314747024, -0.0106580518589, -0.124097816013, 0.0348367677456, 0.13086295243, -0.125958148083, 0.130539467155, 0.133001146515, 0.080334220151, 0.0739080216358, -0.059818983333, -0.0651945950889, -0.00883747314368, 0.156031179761, 0.0114315652411, -0.111834924212, surprised
0.0107078424805, -0.132108332293, -0.0761494883641, -0.0219178616155, -0.00363384138729, -0.0818038521521, -0.0489157211709, -0.0594975216166, 0.0366054053424, -0.103806954917, -0.0146172744809, 0.0253691026128, 0.000649415415998, -0.147011245692, -0.00350863388761, 0.00241086830168, 0.00854049032229, -0.0397944456993, 0.053116675841, -0.0955390525319, -0.0819055469208, -0.122542172683, 0.00682299587872, -0.0794101087851, -0.0905564611485, surprised
0.0406099235304, 0.0920653005313, -0.0122818257606, -0.0054481880294, -0.0890935064501, 0.0669276035751, -0.0024311534482, -0.0401134839927, -0.0618074834556, -0.0296361960102, 0.020019705169, -0.0693661264756, 0.108561336519, 0.0551819473134, 0.0318241279714, -0.0299295539949, -0.0320487042584, -0.0876437676697, 0.0297011563096, 0.0528995336859, 0.0748105446268, -0.0249270649527, -0.0159718191152, -0.0296454327591, 0.0151993225076, scared
0.0614091179706, 0.0261318576792, -0.11641249587, -0.0007770708679, -0.176813860458, -0.0252316957878, -0.0909538873099, 0.00779547459259, -0.066406190537, -0.0978612028461, -0.0617329304987, 0.0264996914954, 0.000191178048914, -0.0195447168808, 0.00225512469558, 0.0546243488489, 0.141745808795, 0.105359103303, -0.0792786344588, 0.0533189140872, 0.0482903354811, -0.0552323533266, -0.144599666215, 0.00787236655892, -0.212877267375, neutral
-0.109886509825, 0.0984124098405, -0.044162089401, -0.132542251766, 0.04214827202, 0.00988076061288, 0.0272009895369, 0.0477738128129, 0.0613955469203, 0.0214548071919, -0.00626180419145, -0.0351048779061, 0.0513430583724, 0.0373328050839, -0.0277983698287, -0.005716940745, 0.0564946513977, 0.0123257547542, -0.0534283464811, -0.00615209011509, -0.00385617454477, -0.0737523971135, -0.112372316753, -0.0401104948526, -0.0392916986011, sad
0.0540623341457, 0.0242273460933, -0.0578255802157, 0.0743228998516, -0.0205758234537, -0.164470692734, 0.0626162599797, 0.0356003771601, 0.0672761134295, 0.0737811140838, -0.0615960729151, 0.0723130904924, 0.0329796184465, 0.00524861902279, -0.0624910355093, -0.000875352487691, -0.0324687114182, 0.028817188743, -0.0865030602789, 0.0317623270369, 0.0652766172237, 0.126955542656, -0.0225042179682, -0.10838774235, 0.00757942770715, happy
-0.0160723074087, -0.124748493637, -0.0241063294175, -0.0354207990689, -0.0481759807244, -0.0416927807449, -0.00625705882724, 0.081372170198, 0.0060668792083, -0.0956864929402, 0.0204091317429, 0.0203418045877, -0.0480471656192, -0.0506394457229, -0.0571056765634, 0.0255833593512, 0.131939568183, 0.147391627997, 0.0135571361734, 0.100003920594, -0.00698146799978, 0.0298601757186, 0.0391262486796, -0.0414218749015, 0.143566475512, surprised
-0.029413698462, -0.0650058383666, 0.0254448169204, -0.0430326436839, 0.0743921587401, -0.0172401316524, -0.0814402263797, -0.261023502854, -0.0307296518242, 0.0391016375364, 0.0815787727982, -0.00870174001762, -0.0820836649779, 0.0670835728675, 0.035751167685, 0.0741995424326, -0.00754674997501, -0.0135896526893, -0.0538018599849, -0.0261026433607, -0.048554430699, 0.0474361703004, -0.0277014526355, 0.00705849871785, 0.0303031765212, angry
0.00576274485387, -0.0353924795821, -0.0288198763816, 0.0500085543529, -0.00848187098797, 0.000490056103662, 0.0221609346666, 0.0673943695039, 0.133886110897, -0.158496349969, 0.0203398195281, -0.0527010326291, 0.0409790411887, 0.073549183057, -0.143640656633, -0.0312560706381, -0.038849922286, -0.0652327665781, 0.0473058124006, 0.105292487806, -0.0172516056168, 0.0331224024832, -0.065197320559, 0.073231173849, 0.0493053117263, scared
-0.0871834804298, 0.00752488904529, 0.0721005326771, 0.0908116359983, 0.0461002797848, 0.00929384537596, -0.172039001268, 0.0426435691992, -0.00298138251372, 0.00955372595973, 0.0270361084948, 0.0195507251321, 0.0119448438256, -0.02342316011, 0.0828929329295, -0.017521882688, -0.0603788771257, 0.0545970927936, -0.00328138235594, 0.0312969420906, -0.0980781120882, -0.00606817517587, -0.015803376513, -0.0140685468434, 0.00788312179872, sad
0.147560011262, 0.0658342452522, 0.0244573105898, -0.0368605760404, 0.133558935905, 0.0538383322435, 0.00361894251975, 0.027948374388, 0.0665766596797, -0.031144528832, 0.0786571491877, 0.0111350849098, 0.0400402314138, 0.0665271019059, -0.0589018270425, -0.032631604213, 0.00158207168961, 0.0211589643244, -0.140335128813, 0.0931512133189, 0.0261461643822, -0.0977570301945, 0.0321823167736, -0.0278056927106, 0.0301012506307, scared
-0.117949068515, 0.0789112323244, -0.0963412240139, -0.160090246288, 0.0283411330778, -0.00980966050838, -0.0237346104927, 0.0244661341552, 0.0744554665934, 0.0418587792061, -0.0201969714734, -0.123874905305, 0.0598521268251, 0.100820941466, -0.0658334590966, 0.124402024876, 0.128310700118, 0.00634431416241, 0.0255182916699, -0.046010874175, -0.088652864001, 0.00274248434724, 0.085741281274, -0.0596057034537, -0.0243009987248, surprised
-0.036355553537, -0.0285893866179, 0.00689055275296, 0.0733319937303, 0.00553443621675, 0.0185999818718, 0.0772368160991, 0.0534501177786, 0.0291625737255, -0.102830460892, -0.0470779563094, -0.15384973151, -0.0526671346915, 0.129045691832, 0.0102583330806, -0.0596731627935, -0.110936897434, 0.00443529293063, 0.149488668806, 0.0561736944224, -0.0448943700166, 0.056980001858, -0.111435560425, 0.0747368395089, 0.0871721088482, scared
-0.088448481508, -0.0241788640595, 0.0554084600862, 0.120819624498, 0.0334951189556, 0.0323329910528, -0.20044249968, 0.0834328542961, 0.06080073519, 0.00209761442073, 0.0335304919117, 0.00231187059161, -0.0142797276816, 0.057809806865, 0.0116523166007, -0.00750908859265, -0.059193182239, 0.0293428883565, 0.0156891324534, 0.0204158295544, -0.0741898973368, 0.0129925687248, -0.0280235516697, -0.0249077970263, -0.020718580352, scared
-0.00388770378444, -0.10437527166, 0.0118333220253, -0.0232441755795, -0.020694103966, 0.0547952272241, 0.0502305939423, 0.0304534651057, -0.0401873212446, 0.0755579305209, -0.0564850750725, 0.0901454100044, 0.158178296424, 0.138617564163, 0.0684181756922, -0.0257898209169, 0.00414230219441, 0.0824410476371, 0.0470652894468, -0.00278896956518, -0.0118299608434, 0.0560393858384, 0.0414424311461, 0.101831709121, -0.0700686723613, sad
0.0253148006524, 0.0399392844716, -0.0349830538986, 0.0060425748399, -0.0784693685617, -0.177947756141, -0.0331512767447, -0.0186362812961, -0.0511521784476, 0.129235550276, -0.0609591857045, 0.0471695074747, -0.151064860036, 0.0533473756745, -0.0946523133827, -0.186667799716, 0.014752115368, 0.0562359548178, -0.00559529094273, 0.0760492426175, -0.128679808525, -0.0568623953288, 0.0913026466315, 0.00156530748037, -0.0340455652645, neutral
-0.0700014775434, 0.0414520641969, -0.00579688066284, 0.115888983794, 0.079478589675, 0.00418778570553, 0.0598196622261, -0.0464501144822, -0.148384689025, 0.0695820213052, 0.0464323030964, -0.00611383396264, 0.0347780028415, -0.00791223551695, -0.128353332575, -0.0407615390599, 0.00240042873649, 0.00656095164769, 0.0942352241432, -0.0488742396336, 0.203173243704, -0.0984342700143, -0.147306540602, -0.0523917164491, 0.0303840301742, angry
-0.0292350498777, 0.0052187304877, 0.0755275726532, 0.0795869913787, 0.0398265059962, -0.0170655230724, -0.117321175777, -0.0011210981465, -0.0778732301417, -0.00495661496621, -0.0276994718744, 0.0541971759664, -0.0243994058299, 0.0374278607711, 0.128515983061, 0.0382345552768, 0.00160233337505, 0.00856012714475, -0.0261150461176, -0.0880260765879, -0.113543166778, -0.00603223376583, -0.000749353231453, -0.103811369407, 0.000883859118089, disgusted
0.118566978697, 0.0521647443906, 0.068675551346, -0.0384991555043, 0.121251419177, 0.0996916768237, -0.018788605823, 0.00845896714666, -0.11175589026, -0.0103416797098, -0.150824748789, -0.134614853295, 0.0864445080949, -0.174190859053, -0.0295103016175, -0.105304972093, 0.0583030970035, 0.109524629262, -0.034295939061, -0.00811228823863, -0.0285541714816, 0.162602846125, 0.0287792658723, 0.0370609318996, -0.0575115807497, sad
-0.00663659183098, 0.00976970194971, 0.077536704308, 0.0455391933576, 0.0351711559632, -0.00431558409368, 0.054455375167, -0.0102957464958, -0.035543936266, 0.0120185239355, -0.087332884351, -0.104506287468, -0.0419098699822, 0.0677317336914, 0.0673355166553, 0.080135937756, 0.00143107732101, -0.0371506601412, 0.0308184518702, 0.0836511271077, 0.0496682929022, -0.0299885275996, 0.116645264288, -0.0570815646963, 0.00935979701023, neutral
0.00618837505804, -0.084475672512, -0.0740083267508, -0.0331432017576, 0.0268710026413, -0.0260017779066, -0.0873821175159, -0.19101986121, 0.0588854842387, 0.0413288258974, -0.0248091827052, 0.0435437000523, -0.0570859079684, 0.0337592852427, 0.000548236500427, 0.0635304707023, -0.0371913263644, 0.00464565349857, 0.0106968134857, -0.0201068513845, 0.035384852411, 0.0489556369873, -0.0515997594265, 0.0131299770599, 0.087908440244, neutral
-0.0266096477566, 0.00941655011524, 0.0852662619465, 0.048601406521, -0.0283225929735, 0.0354369292382, 0.098494573588, -0.0840408909264, 0.0416837087137, -0.0583719916448, -0.138713931075, 0.0231177798753, -0.101113189532, 0.0394676583011, -0.0404073575079, -0.073881249028, 0.0825185577675, 0.0749357539908, 0.0475007076119, 0.0502895308496, -0.00861848587202, -0.027961751324, 0.00826279898434, -0.0746151346861, -0.0112863247954, happy
0.0257629861207, -0.130289924355, 0.00314640843487, -0.0371145610476, -0.0201500825196, 0.0423945985449, 0.0196734392334, 0.0247968378331, -0.0553519247968, 0.144257887488, -0.013293760843, 0.0698880700424, 0.0474721787316, 0.091374265422, 0.0144303867392, -0.0111249356525, -0.026841153809, -0.0893201114764, 0.00644935667518, 0.0846692433595, 0.03454297459, 0.0475648735483, -0.0417665150672, 0.0912391561489, -0.0421225597287, neutral
-0.117762816038, 0.100932117765, -0.00103829470024, -0.124421923447, -0.018774497733, 0.0444669952989, 0.0330118504462, -0.00766670064581, 0.0864254655005, 0.0138909499273, -0.0387653888585, 0.00256600572564, -0.000379486551877, -0.01585830361, 0.02576046663, -0.00666969167995, 0.0197293883907, -0.0468538426851, -0.0211434750268, 0.0219347741914, -0.068824332993, -0.0493427795637, -0.0989040425654, 0.0199811075879, -0.0184558978047, sad
-0.0291709995963, 0.0563124973324, 0.0351090253292, 0.0199620662244, -0.00501057198879, -0.06935757354, 0.0169621644104, -0.0338091285542, 0.0199836026156, -0.0160842999289, 0.0809975384917, -0.021539433634, -0.0432647399331, 0.00108442950175, 0.00118247053193, -0.0491464293106, 0.131241822123, 0.0057813790195, 0.0202719523347, 0.0345616628152, -0.00946439523698, 0.00978312060307, 0.00879399396197, 0.0593706726661, 0.0885031531623, angry
